gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,3250.5010911912495,0.2967765142760159,0.13067073373090737,2.8600118141129105,0.004236252262905821,0.06866597389435197,OSD-242,liver_immune
ENSMUSG00000000028,33.77660722163483,0.15483415660282068,0.20981463044144233,1.645906502041136,0.09978301009544105,0.44836674586936287,OSD-242,liver_immune
ENSMUSG00000000031,49.86556373705423,-0.01663947197087856,0.1674118470767753,-1.9669406117959432,NA,NA,OSD-242,liver_immune
ENSMUSG00000000049,43617.40730864774,0.5734646648529351,0.19165775035720062,3.7359820000928847,1.8698404400883676e-4,0.006914124577318425,OSD-242,liver_immune
ENSMUSG00000000056,1003.4339006039156,0.37483233005424665,0.12683760561839624,3.5303071376790336,4.1507751083519773e-4,0.012947646291412871,OSD-242,liver_immune
ENSMUSG00000000058,212.97294663840475,-0.05704209940292927,0.15783337342752984,-0.7893815160008146,0.4298890558907149,0.8126753017382351,OSD-242,liver_immune
ENSMUSG00000000078,365.95309730583904,0.09496819050673513,0.1428565507742475,1.0622529646369527,0.2881208610216163,0.7090771139332875,OSD-242,liver_immune
ENSMUSG00000000085,194.0258887658426,-0.054250454185555005,0.1301503147863269,-0.6433431713960582,0.5200014492627881,0.8562487914431047,OSD-242,liver_immune
ENSMUSG00000000088,2653.758983708901,0.06707168366841691,0.13910774992501834,0.8132386357141451,0.4160812519677889,0.8057426459979303,OSD-242,liver_immune
ENSMUSG00000000093,51.712544727444026,-0.06195550413139185,0.15270232754671612,-0.7991874943724581,0.42418170217733775,0.8092874375949229,OSD-242,liver_immune
ENSMUSG00000000094,1.0403263751078746,-0.012218387064213397,0.166230418050454,-0.7868408069881158,0.4313750621002069,NA,OSD-242,liver_immune
ENSMUSG00000000120,135.46755784875864,-0.2695231884035899,0.17690514734494675,-2.2923853206389153,0.021883418331089796,0.19567193549547243,OSD-242,liver_immune
ENSMUSG00000000126,16.385778512188896,-0.044439585781981615,0.15842475501328618,-0.6941296584475724,0.4876009005214584,0.8427992673677287,OSD-242,liver_immune
ENSMUSG00000000127,319.5569293232036,0.025732555704101365,0.11308629849616188,0.2959356085816488,0.7672792566509812,0.9455607693523198,OSD-242,liver_immune
ENSMUSG00000000131,1199.2237032016506,0.02517669183158262,0.11082003501800138,0.2995966864103711,0.7644848120034671,0.9447756026069515,OSD-242,liver_immune
ENSMUSG00000000134,553.8556239472068,0.08995656692226432,0.1250521421969445,1.0176575145087674,0.3088407443230671,0.7260354627156069,OSD-242,liver_immune
ENSMUSG00000000142,276.172557197766,-0.11724515580118032,0.17463097559659874,-1.3261289063007173,0.18479700284429193,0.5986424536381342,OSD-242,liver_immune
ENSMUSG00000000148,250.09920150762608,0.10805012077557723,0.12572305921268614,1.202221000781317,0.22927791483850254,0.6506594896160324,OSD-242,liver_immune
ENSMUSG00000000149,3850.8901590334476,0.09370242097570665,0.11864533118424603,1.0834729664049607,0.27859854378959226,0.7021124316983594,OSD-242,liver_immune
ENSMUSG00000000154,1358.7100510270623,0.4211514350299857,0.17769086884310784,3.142675533354282,0.0016741130144321567,0.03597316209825224,OSD-242,liver_immune
ENSMUSG00000000159,562.4078150935208,-0.02026670335894986,0.13440572495592218,-0.2560277489046184,0.7979294107079955,0.9536215071764944,OSD-242,liver_immune
ENSMUSG00000000167,21.882291709085347,0.05038506743668869,0.1612572345997972,0.7930488960166704,0.42774933541505133,0.8117675689609608,OSD-242,liver_immune
ENSMUSG00000000168,944.7455939651057,0.10092402966967144,0.11981093900116481,1.144577081912233,0.2523843904187609,0.677081400474998,OSD-242,liver_immune
ENSMUSG00000000171,7585.909295609218,0.22213516551843465,0.18492905295397266,2.039016462181396,0.04144838459625,0.2825143541470205,OSD-242,liver_immune
ENSMUSG00000000184,561.9951873830433,-0.0220978447875679,0.11147428290718195,-0.26804517136912337,0.7886645487644218,0.9519142331181096,OSD-242,liver_immune
ENSMUSG00000000194,661.0295730366876,-0.010775104461462615,0.10341993977179258,-0.13851750978962263,0.8898314321972403,0.9773521564945237,OSD-242,liver_immune
ENSMUSG00000000197,3.165076607872681,0.011205019494487893,0.16386993915815867,0.36516312988165567,0.714989638796403,NA,OSD-242,liver_immune
ENSMUSG00000000204,18.811900715725926,-0.14370393175642027,0.23940137895473518,-1.9585412670807458,0.05016653366587478,0.31297731619470465,OSD-242,liver_immune
ENSMUSG00000000223,1.2813029987638835,-0.017829257716575297,0.1669666851112589,-1.1138613343402088,0.2653386793510393,NA,OSD-242,liver_immune
ENSMUSG00000000244,23.981304735573996,-0.1269427969915893,0.22654840674033133,-1.9961386606643572,0.04591883189657562,0.2985396876675167,OSD-242,liver_immune
ENSMUSG00000000247,55.22726166434178,-0.012506808445181468,0.1415783507285489,-0.16985456012955882,0.8651245175086205,0.9723837197272331,OSD-242,liver_immune
ENSMUSG00000000253,22.913788545962014,-0.0954618669226991,0.1824248097648095,-1.3304061024174916,0.1833845050388146,0.596571037377918,OSD-242,liver_immune
ENSMUSG00000000266,263.3965437251406,-0.03227875672247127,0.1176190425099257,-0.3860210289551372,0.6994810947422458,0.9222513644831982,OSD-242,liver_immune
ENSMUSG00000000275,3078.12917825223,-0.01742207439589528,0.11214130296181823,-0.2119323299980847,0.8321598277549234,0.9615888530483161,OSD-242,liver_immune
ENSMUSG00000000276,88.53406875339758,-0.22580205634588837,0.18281454536172373,-2.003930537412772,0.045077501818645,0.2949142496904599,OSD-242,liver_immune
ENSMUSG00000000278,869.8143952890266,0.5846807559341243,0.12939252534221615,5.02986858584339,4.908161192978362e-7,5.5136046211501865e-5,OSD-242,liver_immune
ENSMUSG00000000282,197.45785478144563,-0.008273359135264152,0.11771653914945589,-0.10112263882371149,0.9194531069779713,0.9845501919216031,OSD-242,liver_immune
ENSMUSG00000000290,167.55827927418167,-0.3987511514810134,0.2059663532515803,-2.8123915511452524,0.004917460266916485,0.07576389086588602,OSD-242,liver_immune
ENSMUSG00000000295,33.423254735613675,-0.009224970824740329,0.15108177841981243,-0.14715720771561938,0.8830079360979329,0.9755267600364662,OSD-242,liver_immune
ENSMUSG00000000296,111.8733107886689,-0.04636447785058956,0.12800190216212123,-0.5509911668287499,0.5816397298094815,0.8827825042597282,OSD-242,liver_immune
ENSMUSG00000000301,6120.516713906119,0.13669716065266302,0.11875072026783737,1.5272350441404423,0.12670257502799198,0.5058803127661277,OSD-242,liver_immune
ENSMUSG00000000303,969.3700633770694,-0.019933394588163032,0.15920582987666787,-0.3980524502128402,0.6905915236159865,0.9197267455035071,OSD-242,liver_immune
ENSMUSG00000000305,28.815295182405077,0.19428088558624537,0.27561626431035724,1.9705892971035663,0.048770871838416295,0.309348560038447,OSD-242,liver_immune
ENSMUSG00000000308,1.8069375492602824,-0.0327702584001135,0.17002765298416722,-1.6703323495253317,0.09485362618522117,NA,OSD-242,liver_immune
ENSMUSG00000000317,78.90150225120385,-0.1574132596093519,0.16599132525835017,-1.573500035263514,0.11560308015947011,0.48225399377977046,OSD-242,liver_immune
ENSMUSG00000000318,7.148691959065907,-0.0659649533758152,0.177656150984641,-1.3782878977486785,0.16811441822892303,0.5762577846939272,OSD-242,liver_immune
ENSMUSG00000000320,31.464971556993483,-0.08965275709579902,0.17698725054715592,-1.2380470770006902,0.2156986055483912,0.6359525830362783,OSD-242,liver_immune
ENSMUSG00000000326,22974.814499581233,-0.2077761622463703,0.193116019755983,-1.8782023686912945,0.06035348625706874,0.3469790720272546,OSD-242,liver_immune
ENSMUSG00000000339,222.33266948855788,0.20435367172783928,0.1346365810298012,2.0595844829178884,0.039438280903010825,0.27515332065547926,OSD-242,liver_immune
ENSMUSG00000000340,2955.2499755826643,0.12417416999922462,0.12659523464748831,1.349733430612551,0.17710150483185808,0.5879556297301894,OSD-242,liver_immune
ENSMUSG00000000346,1902.4839116484725,0.21901765526348677,0.13152041049603053,2.2122229298559484,0.026951265245883704,0.22311474200055495,OSD-242,liver_immune
ENSMUSG00000000355,646.9500520538918,-0.007620830193206472,0.11920768342435817,-0.09398843315127296,0.9251183450685744,0.9857114512815872,OSD-242,liver_immune
ENSMUSG00000000359,21.941961684972416,0.13095950366910636,0.21550719162898158,1.707682874210704,0.0876952015484262,0.42093746207200733,OSD-242,liver_immune
ENSMUSG00000000365,3.949758845383164,0.025943285389869515,0.16691076381946632,0.939453536340116,0.3474979371528564,0.7576655576985531,OSD-242,liver_immune
ENSMUSG00000000374,1349.703006562508,-0.0520168810324887,0.10953905409525058,-0.6241861590605239,0.5325053355690744,0.8631395556587546,OSD-242,liver_immune
ENSMUSG00000000378,407.7546265303424,0.026678052314799878,0.11725718395762025,0.31742573808259916,0.7509205800814766,0.9401205738778393,OSD-242,liver_immune
ENSMUSG00000000384,649.3078685943649,0.07991933844542372,0.10954461702996848,0.945665437981831,0.3443192561044562,0.7552110468662687,OSD-242,liver_immune
ENSMUSG00000000385,95.27016705749406,0.3262721911102568,0.2260649912309835,2.416769898129098,0.015658912469161998,0.16090078053409435,OSD-242,liver_immune
ENSMUSG00000000386,58.64362788537694,-1.0347596146408065,0.32475596718600636,-3.9856396837395582,6.729857205906982e-5,0.003086517714409381,OSD-242,liver_immune
ENSMUSG00000000392,10.203243532897933,-0.05053301991229027,0.1677353411736253,-0.9730879430682641,0.33050959585300504,0.7437195142953461,OSD-242,liver_immune
ENSMUSG00000000399,2225.142236219949,0.12601256895316199,0.13495328400878565,1.3596515772089173,0.17394020826543413,0.5837130649036381,OSD-242,liver_immune
ENSMUSG00000000402,1.8400449265541743,-0.025926825047024718,0.1674983278875527,-1.0712760363912952,0.28404533146405386,NA,OSD-242,liver_immune
