gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,1972.4932899336227,-3.577135534413892e-7,0.0014426800175102099,-0.25656513677335796,0.7975144910838368,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000028,165.57347524225938,1.4996775362228102e-6,0.0014426928208888092,1.0722024952557536,0.28362908990122937,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000031,10.480508540121354,4.57330974119299e-7,0.0014426870702342854,0.19058381003873875,0.8488516754097919,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000037,6.867875559993269,1.248987688971487e-6,0.0014426940875056267,1.2683892779674935,0.20465896869481723,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000049,30129.55447978933,5.97845382881238e-8,0.0014426947100152129,0.08397418536515412,0.9330769563521328,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000056,1309.420345183083,1.0878209667904025e-6,0.001442688027575453,0.4711601057255579,0.6375264053815806,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000058,127.63540657969129,-9.717604511723546e-7,0.0014426714984879306,-0.23592228439891716,0.8134929758271089,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000078,713.9970897185158,-5.803226865360444e-7,0.0014426905178609095,-0.32449072420048347,0.7455665437014413,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000085,244.01279424865223,-3.5182953147668834e-5,0.0014427621303574876,1.9723620864116147,0.048568286688982144,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000088,1103.7968003990413,-6.900577218653719e-7,0.0014426919759740048,-0.0847842361144787,0.9324329261686313,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000093,181.93565370538553,1.72427367378035e-6,0.0014426895362087409,0.8261222264763306,0.4087347605498802,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000094,1.09132481011519,9.322412704556212e-7,0.0014426943756047873,1.2373525802005787,0.21595621528216327,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000120,109.0438375256102,7.256595129759118e-6,0.00144267379588448,1.5592199418908406,0.11894433248898996,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000125,1.7932548485795354,-7.547397344375603e-7,0.0014426939861967687,-0.7913808624887464,0.42872177415398033,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000126,11.98770302514899,-8.457114936503013e-7,0.0014426924434858162,-0.6171808110165151,0.5371154711172743,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000127,147.5460510231545,1.9486246510242106e-7,0.001442686765776462,0.07661085410630737,0.9389331240049105,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000131,1225.5920909838446,3.1018852719729604e-6,0.0014426492821533925,0.5278019371565131,0.5976368124875912,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000134,527.8223844203962,4.780770438525077e-6,0.0014425527737270518,0.46493173834669344,0.6419803410848848,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000142,162.58138441982504,-1.7477682550769129e-6,0.0014426895341441669,-0.8393207323695593,0.40128935212005856,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000148,345.4023243327218,-1.7033518895524835e-6,0.001442635815307985,-0.2603241699401271,0.7946137302289593,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000149,1423.1402738211073,-2.288665898911714e-5,0.0014427816613540219,0.4747907884529405,0.6349360993077162,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000154,1260.9750184092052,1.5311305341293527e-7,0.0014426944027974352,0.2070460013676753,0.835973932885087,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000157,61.287326827489274,-2.3254823969522267e-7,0.0014426931398071146,-0.20201194259681854,0.839907387815581,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000159,99.26133786594949,1.7106292214948756e-7,0.0014426947654289058,0.40921310462300164,0.6823832782003998,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000167,6.420261343583363,3.686898046604241e-7,0.0014426921964852922,0.2595792286879163,0.7951883603361676,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000168,859.1300418153736,-3.0317939462599927e-6,0.0014426927488047487,0.17680513427456465,0.859661456025089,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000171,3384.205760142766,1.2809965559391365e-7,0.001442692652361899,0.08765463585791732,0.9301511761181535,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000182,0.6819614019778136,2.815536935334498e-7,0.001442693762684498,0.2922419389423839,0.7701016478560183,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000184,1448.3519623763966,-6.670169492489075e-7,0.001442693292721782,0.16991416002881465,0.8650776449601774,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000194,663.7162292982229,-7.4966288989755e-6,0.0014426338975366217,-0.18143351629060173,0.8560273132150279,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000197,1.42222191575447,-7.451710804096979e-7,0.001442692887045403,-0.5846710115860453,0.5587689494209214,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000204,103.7309551504051,-6.292398192402284e-7,0.0014426931280088725,-0.5298483603422905,0.5962170721635525,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000223,6.7191367171172285,7.181061699190208e-7,0.0014426940843060036,0.8001643585863364,0.4236155768392997,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000244,540.1044358030707,-8.271127036661742e-8,0.0014426937351002152,-0.09476709859725664,0.92449982073831,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000247,37.582544873672916,1.4522217728362484e-7,0.00144269352934851,0.1336719440346085,0.8936619914412373,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000248,37.332509456145004,-7.902737687415977e-8,0.001442694303780392,-0.11537539270101041,0.9081475824758515,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000253,37.54819331190545,-1.53614592517843e-6,0.0014426851132506968,-0.5639628930022311,0.5727793859434076,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000266,155.68064349327005,-3.355573187627837e-7,0.0014426828481330504,-0.11579670577739334,0.9078136613618867,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000275,2319.2471168789034,4.409803330729445e-6,0.0014426659227012339,0.908261387103375,0.36374013789850984,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000276,182.76108283637495,-6.687823280336329e-7,0.001442692869362066,0.0645953493554696,0.9484961876550141,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000278,966.6665558022097,2.1794948391924637e-6,0.0014426804812905484,0.650788666975659,0.51518291695077,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000282,439.2754604242287,-6.321852456304797e-6,0.0014426929568708787,-0.07143047868518439,0.9430551530736618,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000290,1834.9361413248287,-2.419021132738601e-6,0.0014426943709915541,-0.17439346194867383,0.8615562522007937,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000295,92.80123821681566,-5.558548011052258e-7,0.0014426916080242875,-0.3539571807998675,0.7233709732477984,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000296,176.04435956208115,1.289046647116215e-7,0.00144269433756108,0.1688563632159393,0.865909623347989,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000301,5902.165029469736,2.635292012102088e-7,0.0014426945527796179,0.4181841297022263,0.675812498224774,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000303,70.8301535746998,-6.484340107921809e-7,0.0014426922749008894,-0.4579551837535831,0.6469846393736897,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000305,28.607294095273453,1.5209114938076415e-7,0.0014426881429260708,0.06522092307617175,0.9479981023887118,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000317,119.60371173586698,9.708539911831446e-6,0.0014426627682149443,1.641491327782336,0.10069546580801628,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000318,35.97763335273258,-8.311957754763373e-7,0.001442685744184348,-0.3204872141572583,0.7485990212812033,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000320,145.33427129206027,-2.5824812895690557e-7,0.0014426923683188682,-0.18987205218690095,0.8494093931831712,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000326,7196.551768793538,3.856756936261994e-7,0.0014426938165050015,0.38646221364130395,0.6991543821300399,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000339,280.8488177584085,6.758229800554262e-7,0.0014426733974340579,0.1684358266501967,0.8662404251203479,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000340,1502.2321295439513,-2.615738313089743e-7,0.001442693232792957,-0.23789434135835263,0.8119630444850734,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000346,3326.0550604663977,-2.0360294986309852e-5,0.0014426223268926982,-1.7910653703399615,0.07328280546408024,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000355,558.8742850698178,1.0624680981473781e-7,0.0014426798203536074,0.029136773483452092,0.9767555072405681,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000359,57.703683946363725,2.1170984517136525e-7,0.0014426921924047878,0.14243776970801714,0.8867342305997272,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000365,6.429465529526905,4.5411760811704825e-7,0.0014426923876181298,0.316755803149709,0.7514289025082979,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000374,782.6841692443799,1.598905383917069e-6,0.0014426845208008287,0.5639179828404584,0.5728099510278987,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000378,855.4301409808271,-2.156989045285913e-6,0.0014426891114683001,-0.1764710643044149,0.8599238792588095,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000384,776.3743958038276,1.5451351216649281e-6,0.001442670791754889,0.36438308010700754,0.7155719684180399,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000385,66.07365044430092,-5.098357621293476e-8,0.0014426942382746643,-0.07576743954857951,0.9396041211127697,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000386,211.528433985101,-1.477926263487935e-5,0.0014427273432659506,-0.017805770028942645,0.9857938016730814,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000392,15.257800316434725,-6.505547216237073e-7,0.0014426796189665667,-0.19504860037810837,0.845354900602981,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000394,1.0117409458139404,5.543069539328225e-7,0.0014426939735720553,0.6021316009026627,0.5470865409071839,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000399,1319.1223912315695,1.2849129578889529e-6,0.0014426922653638422,-0.4387288330065109,0.6608580324115354,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000402,4.17834827847236,-2.741753469155307e-7,0.0014426924960414976,-0.19819384229777237,0.8428934050638782,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000409,746.8251442436816,-4.149353876742828e-7,0.0014426937632015288,-0.4366206090394815,0.6623865139562821,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000411,3.4390264044457544,2.5077233302264406e-6,0.0014426929023105312,1.612742802141109,0.10680039732878015,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000416,26.498394831705266,-1.8060517213460626e-6,0.0014426934569732907,0.00727695149102743,0.9941938839985097,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000420,1346.2639366308322,-7.125431185921048e-7,0.0014426713023640522,-0.012656740269927299,0.9899016519634891,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000439,259.92761737060897,-1.3772541682717435e-6,0.0014426806808628882,-0.4262470704532801,0.6699278217632414,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000440,202.05633424215895,-4.5967761301247724e-7,0.0014426869839152066,-0.19433186202253253,0.8459160388709858,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000441,619.1819241442597,-1.0253098805725252e-5,0.0014427048265150259,-0.2653889640898916,0.790709836839599,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000486,1291.2227666259466,-3.1840411990099033e-7,0.001442693832516453,-0.34946049701497167,0.7267436224326187,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000489,112.3451097139014,-3.0818738952472794e-6,0.0014426940511146121,-0.3140943172643951,0.7534494054624097,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000530,223.57769590187854,-5.100440836983357e-6,0.0014426950196835854,0.2084336330562337,0.8348903975780433,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000531,73.38518683247595,5.159129991026119e-8,0.0014426785233695772,0.012973962824215916,0.9896485657695804,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000532,399.92466119828407,3.92029930174683e-7,0.0014426791873871749,-0.35745332542008956,0.7207524620445298,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000538,615.6339907935226,1.1371828832871683e-6,0.0014426785856985927,0.32496515999701914,0.7452074401388564,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000552,305.1779270971484,5.178933203052281e-6,0.0014426881219008808,0.22166495384594298,0.8245747141818014,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000555,357.56290684637526,2.216364929269787e-6,0.0014426891655542429,0.9985587266080693,0.3180085024347739,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000560,2.256700341695555,-3.922405829187671e-7,0.001442694026774252,-0.4379663863427631,0.6614106503485021,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000561,277.53475060265094,1.0967069420002505e-6,0.0014426829259582032,0.36528784624871397,0.7148965498067366,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000562,6.3802107414233085,-7.286786606159074e-7,0.0014426933415257303,-0.6353025496722438,0.5252311110263463,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000563,5203.090590530169,-1.7963965291173019e-6,0.0014426928559876338,0.3384980328726768,0.7349879092371889,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000567,33.687697342700694,-3.68305445255738e-7,0.0014426929208708012,-0.3022883045096764,0.7624322932140324,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000568,1508.7340910363046,-5.3256358303725645e-8,0.0014426790869839032,-0.29921482612852696,0.7647761375987289,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000579,75.39983407380019,-3.751714250014146e-6,0.0014426931157035074,-0.08225805864458872,0.9344415056991834,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000581,895.32870803219555,1.6760527708377223e-6,0.0014426900454520303,-0.4811577567198933,0.6304043815727669,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000594,2909.836123885289,2.594834787697245e-6,0.0014426789795667918,0.6131425747212682,0.5397820712617921,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000600,664.5121063145072,-1.8237830901783343e-5,0.0014427466058381149,-0.1622279614199354,0.8711263414174821,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000605,1087.3986677167038,-1.303176295871729e-7,0.00144267170208561,-0.034504153598696755,0.9724751302292487,0.9999822406275952,OSD-164,liver_immune
ENSMUSG00000000617,65.71426792336956,1.8954459188856903e-7,0.0014426946700693212,0.34578117660713975,0.7295071724508084,0.9999822406275952,OSD-164,liver_immune
