gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,1737.828059159058,0.05795301256115438,0.08613084424944616,0.7743863262580142,0.4387023673008753,0.6440393049563283,OSD-564,brain
ENSMUSG00000000028,59.491878084683016,0.019483682940456347,0.14582772323142668,0.24835484883610148,0.8038598647322268,0.8970492643735636,OSD-564,brain
ENSMUSG00000000031,23.535375818040418,-0.0303089552737191,0.16726132502574123,-0.6167633796533558,0.5373908096836295,0.7217497607362421,OSD-564,brain
ENSMUSG00000000037,31.005202905433567,-0.06618437765653744,0.17591628479131505,-1.0946787858714866,0.27365738573593074,0.49357469255937136,OSD-564,brain
ENSMUSG00000000049,15.200702889315078,0.010944069019477273,0.16425338998993827,0.22343874917699597,0.8231940490463978,0.908474861746151,OSD-564,brain
ENSMUSG00000000056,1872.7175630449124,0.03447863059219504,0.0978332590460608,0.42728581519603714,0.6691711632114408,0.8141409439149278,OSD-564,brain
ENSMUSG00000000058,2478.1180519786285,-0.3523539516381595,0.15364846123760068,-2.9672578690477533,0.003004688394565073,0.040674826314947087,OSD-564,brain
ENSMUSG00000000078,2761.884251916603,-0.08340326634092214,0.09793863360598098,-1.0325633816340578,0.30180827214671024,0.522562321605386,OSD-564,brain
ENSMUSG00000000085,984.0257927871974,-0.39124620135947075,0.14661281193270193,-3.310276189362576,9.320395558829978e-4,0.02217452895342874,OSD-564,brain
ENSMUSG00000000088,4433.748979986743,-0.08533544408298048,0.1121850429518141,-0.942930497159239,0.34571645450107824,0.5636566986957949,OSD-564,brain
ENSMUSG00000000093,21.31278336826091,-0.0017963611434436975,0.15124318948465226,-0.0271215086630222,0.9783628196372084,0.990148421766745,OSD-564,brain
ENSMUSG00000000094,7.069996992993916,0.030472328709208275,0.17236715492295204,0.9889308878081032,0.32269695697210277,NA,OSD-564,brain
ENSMUSG00000000120,96.95752502776222,-0.0049837272395208175,0.157817855559875,-0.08135605802909532,0.9351587938319693,0.9682412709685206,OSD-564,brain
ENSMUSG00000000125,281.9166247015835,0.21778920557301557,0.27206909792486006,1.9509500774865445,0.05106298471477715,0.1896121368088775,OSD-564,brain
ENSMUSG00000000126,294.49340144098574,0.06664836942132969,0.11979858883467147,0.7251352123291389,0.4683690841194932,0.6676441292262341,OSD-564,brain
ENSMUSG00000000127,1742.0257905203202,-0.2390605065256143,0.1417479503046728,-2.2724819348006005,0.023057417900294676,0.12418933814128377,OSD-564,brain
ENSMUSG00000000131,2124.854497530363,0.1996833918999569,0.13149141743092024,1.9907929411605365,0.04650365573182994,0.18051841809555647,OSD-564,brain
ENSMUSG00000000134,576.6489659190609,0.13483978448856107,0.11725949599439328,1.4894266248031267,0.13637506181720244,0.3319247656929556,OSD-564,brain
ENSMUSG00000000142,1079.8614356664373,-0.1799548082149575,0.1498401661737257,-1.7509979816237713,0.07994625768763625,0.24439711231702835,OSD-564,brain
ENSMUSG00000000148,528.4811256678042,-0.022958821846619,0.11911931139446535,-0.2683973696712813,0.7883934639628245,0.8877477046888803,OSD-564,brain
ENSMUSG00000000149,2406.2940634136,0.23559829891627546,0.13854479022443575,2.2627963617085185,0.023648245303000054,0.12585813054089873,OSD-564,brain
ENSMUSG00000000154,31.07513841367199,0.08123343589502036,0.18080563004737724,1.1905156530008203,0.23384378145530513,0.4516787563591694,OSD-564,brain
ENSMUSG00000000159,6.220338567317521,-5.768420380689043e-4,0.16499990606263007,-0.014764490523714015,0.9882200689494457,NA,OSD-564,brain
ENSMUSG00000000167,102.02016590357887,0.003264497919023928,0.13558259537968084,0.03776709900539358,0.9698733768378828,0.9865438126972659,OSD-564,brain
ENSMUSG00000000168,3416.800020687634,0.2532957843025139,0.08819549242900449,3.218618448862621,0.0012880975801714085,0.026291440738878243,OSD-564,brain
ENSMUSG00000000171,5127.4744133039385,-0.2075733725021637,0.16484137849633512,-1.909964805638879,0.0561377449333858,0.19951958864993152,OSD-564,brain
ENSMUSG00000000182,4.077427020952041,-0.011467493672619,0.1691765489126673,-0.3867421795059831,0.6989470865496671,NA,OSD-564,brain
ENSMUSG00000000184,1694.3629700489594,0.24846983735151204,0.16810438118547108,2.1737032169334896,0.029727430920315497,0.1432021264890437,OSD-564,brain
ENSMUSG00000000194,1577.941571177999,0.12810963794792393,0.10275336189087582,1.5237081023239987,0.12758164456896845,0.3194038804234957,OSD-564,brain
ENSMUSG00000000197,8870.33027756448,-0.06219763850161025,0.0918168872315571,-0.7954611932249716,0.4263452761562217,0.6352645884389498,OSD-564,brain
ENSMUSG00000000202,664.2077609143091,0.15306042991398514,0.13459576240357476,1.568881989253176,0.11667543930250283,0.30352710702706676,OSD-564,brain
ENSMUSG00000000214,104.85495403109536,0.03289800260934872,0.153745180325457,0.44705472387249073,0.654835548386663,0.8048164958913671,OSD-564,brain
ENSMUSG00000000215,13.131272557876716,0.05822603767074027,0.17596098783268257,1.0838164964284134,0.27844616945687,0.49853281923783055,OSD-564,brain
ENSMUSG00000000216,7.127708832796523,0.06538021985754104,0.1845196134757034,1.5664038133487548,0.11725411078767903,NA,OSD-564,brain
ENSMUSG00000000223,1932.5951656827547,0.13579645457549297,0.12269520574518836,1.468991951017543,0.14183497239736784,0.33905579575034006,OSD-564,brain
ENSMUSG00000000244,8.687942117582494,0.04219907936164655,0.17261308937371983,0.9542923963996399,0.33993565580289253,NA,OSD-564,brain
ENSMUSG00000000247,609.3468142960087,-0.05572611080104705,0.12874882941531354,-0.6360279695649415,0.524758192028133,0.7123070121016615,OSD-564,brain
ENSMUSG00000000253,948.7515453253245,0.09067362104265433,0.1180863023370264,1.0191965657170594,0.30810965675843166,0.5287124587965795,OSD-564,brain
ENSMUSG00000000263,114.30363135383698,0.6247325240568185,0.5038816939858095,2.7242098880404084,0.006445553018019481,0.06095420213372292,OSD-564,brain
ENSMUSG00000000266,1519.098361322412,0.10947888747985206,0.08524275470765218,1.4808150538706284,0.1386558639073792,0.3349203828613745,OSD-564,brain
ENSMUSG00000000275,257.8682075314083,-0.15289227501692246,0.1293152845750444,-1.603030648353979,0.10892788776525346,0.29118095452475923,OSD-564,brain
ENSMUSG00000000276,2530.436035489355,0.2546180387140425,0.12813111429553986,2.5231953334784047,0.011629378314257168,0.08525643572107738,OSD-564,brain
ENSMUSG00000000278,524.631948360945,0.07986552335367035,0.09688350231346347,0.9917822645335963,0.3213037510557532,0.5413920047204359,OSD-564,brain
ENSMUSG00000000282,405.6962541932239,0.16641108875768584,0.1378250882504631,1.6993928165395944,0.08924519456335384,0.2603884211608924,OSD-564,brain
ENSMUSG00000000290,232.43174252077688,0.06301277757046589,0.12252077237045157,0.7128417954711996,0.4759436593563266,0.6743974467525227,OSD-564,brain
ENSMUSG00000000295,679.5802669445025,-0.37771988612198537,0.17532705678609378,-2.912650293101155,0.0035837569665422594,0.044575493954632374,OSD-564,brain
ENSMUSG00000000296,1049.244404256896,-0.05591013385728163,0.13537500879357775,-0.6420288393019755,0.5208544580565941,0.7093451347859119,OSD-564,brain
ENSMUSG00000000301,90.43038293193216,-0.012870778178722684,0.13071652387983435,-0.15356376196008803,0.8779537117144545,0.9381391172633347,OSD-564,brain
ENSMUSG00000000303,186.96672799396333,-0.09542203069196153,0.14792292899893683,-1.0437703201898354,0.29659166640341267,0.517125917251684,OSD-564,brain
ENSMUSG00000000305,607.8678170926025,0.24322542786592025,0.20923626430441594,2.026227391984333,0.04274148785277027,0.1729463863862744,OSD-564,brain
ENSMUSG00000000308,5587.195020148121,0.28874507613752537,0.17056420691634322,2.4145051902969525,0.015756598478184607,0.09990681494641379,OSD-564,brain
ENSMUSG00000000317,48.175873154089416,-0.037766674453243596,0.15706357713634717,-0.5337518019557627,0.5935132641415919,0.7626261590557605,OSD-564,brain
ENSMUSG00000000318,59.32258188838026,-0.20262542422009056,0.22624269543729633,-1.8327130760768982,0.06684525167347682,0.22046280954138808,OSD-564,brain
ENSMUSG00000000320,20.251548543678485,0.009615812377032016,0.15860152195651978,0.15596991301021046,0.8760567368872164,0.9372741656300538,OSD-564,brain
ENSMUSG00000000326,1962.9801060504403,0.0953928528051195,0.09632672075251614,1.189002507181072,0.234438680334222,0.452363531755329,OSD-564,brain
ENSMUSG00000000339,1299.3476781952247,0.05412339469692246,0.08808976922126753,0.7142116951725103,0.4750962861608131,0.6737194155818438,OSD-564,brain
ENSMUSG00000000340,973.2501799664776,0.03702918527966377,0.09235049081075833,0.4740439000603275,0.6354686022843916,0.7917168901946353,OSD-564,brain
ENSMUSG00000000346,3170.64518802364,0.03403216270779957,0.09697682729203289,0.4204910839595117,0.6741267414262702,0.8170009754573015,OSD-564,brain
ENSMUSG00000000355,1754.7433863381127,-0.17224017610632658,0.10475954355022947,-2.004688931248159,0.04499631257373399,0.17756041231392325,OSD-564,brain
ENSMUSG00000000359,14.782982895539849,0.08777601655945802,0.18583804917037505,1.2916192166067078,0.1964890458114767,0.4077228580762308,OSD-564,brain
ENSMUSG00000000365,56.30244453883918,-9.691608708052268e-4,0.15317971780166176,-0.016303703155617615,0.9869921032438755,0.9938565626186665,OSD-564,brain
ENSMUSG00000000374,3637.7011621250967,0.18935465953812994,0.131678789958352,1.9026903176418213,0.05708096609061839,0.20119998143085738,OSD-564,brain
ENSMUSG00000000378,1137.389518908527,0.02226663570225909,0.10965432361476783,0.26176906403225014,0.7934994909351117,0.8899205554176322,OSD-564,brain
ENSMUSG00000000384,436.3742417701222,0.038277902637645037,0.12474861745613085,0.43829365410620846,0.6611734255115091,0.8092151408465429,OSD-564,brain
