gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,3214.6144261128666,-0.10584922654953216,0.19043755580216432,-0.8552071537521863,0.3924364765534221,0.8829895393062646,OSD-173,liver_immune
ENSMUSG00000000028,32.62217214898226,0.01579364641939935,0.21899347544132058,0.18350613761206172,0.85440090342873,0.9854812411330588,OSD-173,liver_immune
ENSMUSG00000000031,6.001171115516295,0.06149450330060158,0.2454629428312357,1.5232316104481811,0.12770077025625817,NA,OSD-173,liver_immune
ENSMUSG00000000049,62454.43794869743,0.15995966829974856,0.20263717718560836,1.1930233907442782,0.23286021245906635,0.7707685387214768,OSD-173,liver_immune
ENSMUSG00000000056,1245.7278069765646,-0.0686461891988287,0.18162887378936346,-0.5733195200364635,0.5664283709971945,0.9421942014298594,OSD-173,liver_immune
ENSMUSG00000000058,201.56207657927862,0.01874908487031531,0.19496845832738438,0.1656454505005901,0.868435977024532,0.9880819183016549,OSD-173,liver_immune
ENSMUSG00000000078,543.9960599503507,-0.043386232235064756,0.1843778147316163,-0.37144306491563145,0.7103075549518192,0.9704161983635737,OSD-173,liver_immune
ENSMUSG00000000085,99.83700734062766,0.09204630900015538,0.2197669224417924,0.8313737382320576,0.4057625300916941,0.8890703667965136,OSD-173,liver_immune
ENSMUSG00000000088,3607.7030889409234,0.18227574456345072,0.2187003261028332,1.30002600030129,0.19359205805177238,0.735477893394412,OSD-173,liver_immune
ENSMUSG00000000093,110.74691534577376,0.1208605226937201,0.22817767426082122,1.0354031849254848,0.3004806589491603,0.8226584137198052,OSD-173,liver_immune
ENSMUSG00000000120,64.0934912149601,-0.8801047098694453,0.5726479676337926,-2.834022949998882,0.004596603074745343,0.10387911926294842,OSD-173,liver_immune
ENSMUSG00000000126,7.577725254729609,-0.01067516308856844,0.2315948321504679,-0.21639586804795402,0.8286791867942949,NA,OSD-173,liver_immune
ENSMUSG00000000127,305.13474727849996,-0.1422597020061257,0.2239820522544685,-1.1392564846508737,0.25459619249010457,0.7883799597549409,OSD-173,liver_immune
ENSMUSG00000000131,769.4185054559651,-0.02017739325692553,0.18633550043091282,-0.17717601122064525,0.8593701378263445,0.9858150215597766,OSD-173,liver_immune
ENSMUSG00000000134,260.05362567865865,-0.34588303496438555,0.3551487155247161,-2.0384555868988317,0.041504392060270734,0.37503106777720585,OSD-173,liver_immune
ENSMUSG00000000142,140.16246772292214,-0.08427917093053075,0.22370450845850298,-0.8152314164165628,0.4149398580458416,0.8943228249575491,OSD-173,liver_immune
ENSMUSG00000000148,171.8309008022221,-0.3568667046551106,0.3714911502247835,-2.0698908383986985,0.03846256807774689,0.3600728441077969,OSD-173,liver_immune
ENSMUSG00000000149,1739.422280199497,-0.07880209417066351,0.19807807301292793,-0.6775668494159001,0.49804637104910104,0.9194460651080728,OSD-173,liver_immune
ENSMUSG00000000154,1135.793586980281,-0.020122260557118833,0.1772249351890827,-0.17351741166717793,0.8622447429332578,0.98601889143243715,OSD-173,liver_immune
ENSMUSG00000000159,473.6013002521285,0.025682666820091574,0.19921093851977886,0.23188606938961984,0.8166265046772949,0.9799259568668592,OSD-173,liver_immune
ENSMUSG00000000167,17.012295011252927,-0.04784411495103562,0.23237217154317938,-0.6970199641992973,0.4857902999429248,0.9170584083081865,OSD-173,liver_immune
ENSMUSG00000000168,1306.0569718635886,0.08658463901304232,0.1934782991608497,0.7153091169213125,0.4744180563078239,0.9128940092194989,OSD-173,liver_immune
ENSMUSG00000000171,11116.55059284951,0.14312987027692434,0.22455297109509628,1.1395024995582894,0.25449362633890793,0.7883799597549409,OSD-173,liver_immune
ENSMUSG00000000184,545.5608740150213,-0.1548252859261719,0.21777296631057685,-1.1995420352857415,0.23031725004087847,0.7683896574630747,OSD-173,liver_immune
ENSMUSG00000000194,687.9068027946158,0.028227304770790863,0.1827552372970341,0.24032791737294712,0.8100760541676979,0.9799259568668592,OSD-173,liver_immune
ENSMUSG00000000204,12.8788476194066,-0.06298161499728075,0.23990332439456408,-1.0099936638937403,0.31249832569464203,0.8319390117334186,OSD-173,liver_immune
ENSMUSG00000000244,22.270590523763147,-0.06160667604468641,0.23518986994923385,-0.8453442984079308,0.3979186346390154,0.8857721969365483,OSD-173,liver_immune
ENSMUSG00000000247,66.20755754371024,0.0680707393385205,0.22378405333088666,0.7039952157976397,0.48143575300801444,0.9154362651657448,OSD-173,liver_immune
ENSMUSG00000000253,32.707510277094194,-0.09560114041224176,0.242654639602492,-1.0788745777886841,0.2806436431489084,0.8068789982756264,OSD-173,liver_immune
ENSMUSG00000000266,198.57870366604058,0.11734035129013685,0.21372815483513477,0.96642024210441,0.3338339391647593,0.8472398081162192,OSD-173,liver_immune
ENSMUSG00000000275,1925.5513683045863,0.08340636959557442,0.1846845785826257,0.6816137049747101,0.4954832466517845,0.9192038641063901,OSD-173,liver_immune
ENSMUSG00000000276,75.48900966382855,0.1693384549182284,0.26641044388063223,1.409854440653741,0.1585826676458156,0.68609060547251,OSD-173,liver_immune
ENSMUSG00000000278,934.6396813565166,0.05094160976516944,0.18116742583536175,0.42538622555427286,0.6705551457050984,0.9602128862292508,OSD-173,liver_immune
ENSMUSG00000000282,120.51083071669915,0.016397745384126382,0.21283422396193513,0.17005248802028727,0.8649688582588706,0.9867861857646283,OSD-173,liver_immune
ENSMUSG00000000290,278.16991470365394,-0.6991108813211308,0.34737895687283055,-2.979908189708753,0.0028833478799142145,0.07561257312976073,OSD-173,liver_immune
ENSMUSG00000000295,46.917743970085255,0.11739058602386031,0.2497309306751836,1.1977680652842468,0.23100732276717936,0.7690671637359091,OSD-173,liver_immune
ENSMUSG00000000296,221.6876869218813,0.3655495149727695,0.4385770381340981,2.1146022383573184,0.03446386273296481,0.33738541929159355,OSD-173,liver_immune
