gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,3041.642525611277,0.37652982864640355,0.06338784545126962,6.211570512883636,5.24576416866308e-10,3.331297970552808e-8,OSD-690,liver_immune
ENSMUSG00000000028,772.2421499420635,-0.13011117629802618,0.062118089076962826,-2.213282190998731,0.026878196641081892,0.09130750163003847,OSD-690,liver_immune
ENSMUSG00000000031,0.6085639074676182,0.041994933279819895,0.20050693497483701,1.0248412475172144,0.30543810039218455,NA,OSD-690,liver_immune
ENSMUSG00000000037,40.33084127647126,0.02423458584318197,0.13240133154363778,0.2439438133888545,0.8072743358010471,0.897778241285541,OSD-690,liver_immune
ENSMUSG00000000056,2482.7568495945807,-0.43164245344594815,0.061118230884441994,-7.301401590542579,2.847853355610607e-13,4.713533664168107e-11,OSD-690,liver_immune
ENSMUSG00000000058,55.021981749049424,0.06102466879604066,0.10965867869704961,0.6654048769643076,0.5057915664474395,0.6851598462882439,OSD-690,liver_immune
ENSMUSG00000000078,3598.2557561143726,0.4168650467739955,0.09122485569042682,4.922246580583606,8.555631741427046e-7,2.0960300606619637e-5,OSD-690,liver_immune
ENSMUSG00000000085,336.6720580815402,-0.29556727152725054,0.08113787755649844,-3.9388051780568083,8.188838845150429e-5,9.781685285633864e-4,OSD-690,liver_immune
ENSMUSG00000000088,1024.4726723557496,0.323222629271777,0.07203289177609766,4.75521011962567,1.982401238458561e-6,4.345279016828468e-5,OSD-690,liver_immune
ENSMUSG00000000093,18.438137109264943,-0.9086966928348293,0.24581498902428245,-4.351961576609057,1.349249117219959e-5,2.1616780826191719e-4,OSD-690,liver_immune
ENSMUSG00000000094,0.40485740253647723,-0.039288847727741424,0.20095924675293014,-0.9594570662692802,0.3373285385462874,NA,OSD-690,liver_immune
ENSMUSG00000000120,13.463638133596266,0.06848614635684545,0.16537787458103081,0.6859611519363902,0.4927376061771379,0.6746576655708336,OSD-690,liver_immune
ENSMUSG00000000125,0.6167224650771082,-0.0288586251295575,0.19677657267709894,-0.6808132192515585,0.4959896844149836,NA,OSD-690,liver_immune
ENSMUSG00000000126,1.3203823386837517,-0.05384113685539361,0.1982945444756668,-0.8867540422536255,0.3752113356184173,NA,OSD-690,liver_immune
ENSMUSG00000000127,256.72464547370055,0.4027450557559571,0.07905075389311234,5.408607097583514,6.351680082013423e-8,2.297974446194873e-6,OSD-690,liver_immune
ENSMUSG00000000131,1859.286829019081,-0.06091843284693666,0.12939879331891133,-0.6161378185809188,0.5378035637479162,0.7103576039952996,OSD-690,liver_immune
ENSMUSG00000000134,729.4639432422681,-0.037410656943580374,0.14893363059492337,-0.37526089234586413,0.7074664478522646,0.8333862773960212,OSD-690,liver_immune
ENSMUSG00000000142,96.71956624774981,0.2817771018879375,0.16124895869026798,2.3226381769646736,0.02019859801588763,0.0739290493285666,OSD-690,liver_immune
ENSMUSG00000000148,272.64074122206375,-0.024251002832971703,0.15550771061870428,-0.2509826326190515,0.8018275366786222,0.894323189057871,OSD-690,liver_immune
ENSMUSG00000000149,719.1429470655204,0.019653247315079704,0.14526419632652884,0.19459930810626971,0.8457066447541925,0.9197901528164867,OSD-690,liver_immune
ENSMUSG00000000154,7.653671599939522,-0.0102864237269169,0.17556690017586227,-0.1259199857085289,0.8997952622894535,0.9513317139258175,OSD-690,liver_immune
ENSMUSG00000000157,2711.325549755156,0.06382558768498865,0.1539225450777532,0.6651467146762157,0.505956658153587,0.6852583089167783,OSD-690,liver_immune
ENSMUSG00000000167,10.024432314691598,0.07587539409788226,0.15876751686881013,0.7419814780182911,0.4580985577672744,0.645088208231266,OSD-690,liver_immune
ENSMUSG00000000168,352.68723630310336,0.06334976872349361,0.12057137362607717,0.6554308584076336,0.5121903890035189,0.6902764619384476,OSD-690,liver_immune
ENSMUSG00000000171,1095.2583005535603,0.3401831857310028,0.08433176330654599,4.352271894595505,1.3473402377601253e-5,2.161533161207679e-4,OSD-690,liver_immune
ENSMUSG00000000182,0.9814238905054259,-0.03212767466391781,0.19679937000786102,-0.7028547498528488,0.4821462732579743,NA,OSD-690,liver_immune
ENSMUSG00000000184,1230.1485003124,0.16037489603665953,0.11791462042369043,1.6521670488194953,0.09850050170807523,0.2335567451668067,OSD-690,liver_immune
ENSMUSG00000000194,697.9749672703301,-0.1461177014995642,0.13000958560962958,-1.4331486947541874,0.15181534798465804,0.31325793802272617,OSD-690,liver_immune
ENSMUSG00000000204,2655.4269014457377,0.07077778766808208,0.09712237062376022,0.8551453040825896,0.3924707116801021,0.586210073155386,OSD-690,liver_immune
ENSMUSG00000000223,19.55976490044433,-0.7963624729993606,0.1815830905600633,-4.9215005830447875,8.588314643906769e-7,2.1015875880665927e-5,OSD-690,liver_immune
ENSMUSG00000000244,1700.1257221710848,0.038126774108222704,0.04276577929055278,0.9129677999546433,0.3612594769506064,0.5573899977061776,OSD-690,liver_immune
ENSMUSG00000000247,1.0926614551829736,-0.03979759793580337,0.19649469078436105,-0.749341577603285,0.4536513539126689,NA,OSD-690,liver_immune
ENSMUSG00000000248,4.134865380665362,0.05017995087536827,0.1918502575174084,0.7109985327964218,0.4770851450016951,0.6614993237424559,OSD-690,liver_immune
ENSMUSG00000000253,63.58607241549672,0.0677066728264086,0.126684566054169,0.6861804075967458,0.49259935107613195,0.6746441464438555,OSD-690,liver_immune
ENSMUSG00000000266,14.715082454010709,-0.26105598776643285,0.2593460606573847,-1.9233749461646537,0.05443297843488882,0.15398466712355868,OSD-690,liver_immune
ENSMUSG00000000275,1393.9695707803935,-0.1633246333026564,0.10334609665012523,-1.8298620067831592,0.0672705759189165,0.17910418059729258,OSD-690,liver_immune
ENSMUSG00000000276,126.54578296230098,-0.11992334924944853,0.07666013201092624,-1.7003748911690082,0.08906043164739952,0.2180352053608593,OSD-690,liver_immune
ENSMUSG00000000278,433.0704223817265,-0.05000430028184562,0.10922660133255498,-0.5489659776921132,0.5830287983533429,0.7467151402382602,OSD-690,liver_immune
ENSMUSG00000000282,411.9206161054316,-0.09057595496549001,0.1807274925760415,-0.9098898365034256,0.36288061028912905,0.5587686197551456,OSD-690,liver_immune
ENSMUSG00000000290,5688.9430470120105,0.03401220361092527,0.16422885410092358,0.3574659782612099,0.7207429913548684,0.843354357508313,OSD-690,liver_immune
ENSMUSG00000000295,113.46430176044247,0.2793210376800669,0.15624885065408817,2.34142089125605,0.019210496652850885,0.07130578132490299,OSD-690,liver_immune
