gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,4806.031554725784,-0.2570715182738268,0.07435039101322241,-3.62495653271924,2.890100573600189e-4,0.003516145587667127,OSD-463,liver_immune
ENSMUSG00000000028,68.16858296179227,0.006602000781280916,0.12199891074456075,0.06080564882381013,0.9515139915373774,0.9775233588929148,OSD-463,liver_immune
ENSMUSG00000000031,47.288941826548196,-0.11335262757991807,0.2406933723378474,-0.9558869231249282,0.3391293663859133,0.576482546347113,OSD-463,liver_immune
ENSMUSG00000000037,0.8632599003747272,-0.05231145568718978,0.25407769203440567,-0.9732467964057143,0.3304306578594075,NA,OSD-463,liver_immune
ENSMUSG00000000049,104174.21541902657,0.15286467461869577,0.1027677567614662,1.6324478540825393,0.10258517511177134,0.27345783270366086,OSD-463,liver_immune
ENSMUSG00000000056,2980.976097687974,-0.22132316433357424,0.1395928678039809,-1.8760614580312123,0.06064684128614471,0.19038466681298263,OSD-463,liver_immune
ENSMUSG00000000058,392.40268667035764,-0.07038058595092414,0.11015633597572645,-0.7148008018051907,0.47473213966118116,0.6949515133194029,OSD-463,liver_immune
ENSMUSG00000000078,1136.0982069426036,-0.17509096738816207,0.20914129975492285,-1.2593920487063366,0.20788876001379702,0.4301584188753667,OSD-463,liver_immune
ENSMUSG00000000085,259.68911568645524,0.33710142788184927,0.13029274015064204,2.945190278962493,0.003227561056402169,0.022687333000387853,OSD-463,liver_immune
ENSMUSG00000000088,2816.9576286358265,0.20226411573467998,0.1379723262133877,1.7346107390662082,0.0828097760446425,0.2358276045018504,OSD-463,liver_immune
ENSMUSG00000000093,117.45186694002639,-0.11074867228273079,0.1690218844646988,-0.8638092092666753,0.38769270800197525,0.6223985339795935,OSD-463,liver_immune
ENSMUSG00000000094,1.4667829695123287,0.023213624265057044,0.24302319115440926,0.3364783757281799,0.7365101556078251,NA,OSD-463,liver_immune
ENSMUSG00000000120,262.0920291143992,-0.217298702013185,0.22148025192274878,-1.487096229770519,0.1369893971713106,0.33053182329534153,OSD-463,liver_immune
ENSMUSG00000000126,28.038206899579574,0.06285130576618886,0.1721899335310622,0.49315696241589885,0.6219016847961985,0.8004326364086044,OSD-463,liver_immune
ENSMUSG00000000127,863.4679793184999,0.3478895247759063,0.10539868647207976,3.5948995491272098,3.2451676288417636e-4,0.003849537697697486,OSD-463,liver_immune
ENSMUSG00000000131,1633.108674636278,0.162157665298409,0.10658414082844526,1.681974522184462,0.09257378046172783,0.25485237378594533,OSD-463,liver_immune
ENSMUSG00000000134,970.6398758039908,-0.11778699906765248,0.11960226158243653,-1.1217792522357328,0.26195630993555835,0.4962561022369623,OSD-463,liver_immune
ENSMUSG00000000142,326.7660966508995,0.16312206629871548,0.17231597385028558,1.2447610836324086,0.21321958509265232,0.4374245721289152,OSD-463,liver_immune
ENSMUSG00000000148,376.21575990267837,0.2475448949999377,0.11371318469562564,2.4304602978052703,0.015079658074358729,0.0718023719079081,OSD-463,liver_immune
ENSMUSG00000000149,4885.768474619165,0.40109283558385417,0.10080710577232244,4.275139926811278,1.9101728692108836e-5,3.7196473974614603e-4,OSD-463,liver_immune
ENSMUSG00000000154,2084.0822083365456,0.21616153175928166,0.15215721314175826,1.7343270191918794,0.08286007603579199,0.23590003807430282,OSD-463,liver_immune
ENSMUSG00000000157,0.6835060833693295,-0.05984765724629285,0.2572892787309824,-1.220856514537618,0.2221403515790177,NA,OSD-463,liver_immune
ENSMUSG00000000159,811.8637686561971,-0.1619080031256345,0.08715648032103222,-2.00825571725725,0.044616124960824906,0.15449149408602783,OSD-463,liver_immune
ENSMUSG00000000167,27.380299624439818,-0.3313242034708689,0.24764682270891153,-2.015921418471468,0.043808193540801954,0.15282208778470646,OSD-463,liver_immune
ENSMUSG00000000168,1829.4379299407753,0.07102143575517862,0.1446269394635701,0.5960481642449568,0.5511430512848505,0.752201450430657,OSD-463,liver_immune
ENSMUSG00000000171,12286.832915978652,0.38382301600436164,0.13057246066732933,3.2994515751364095,9.687393946947861e-4,0.00890969816093219,OSD-463,liver_immune
ENSMUSG00000000184,924.7732257521386,-0.4908200835684463,0.19732073945503553,-3.073604558299981,0.0021148956206751062,0.016419224782088696,OSD-463,liver_immune
ENSMUSG00000000194,1004.4586797305416,-0.10969021436493091,0.0823042884105063,-1.4140280930426232,0.15735365413596636,0.36139679480946535,OSD-463,liver_immune
ENSMUSG00000000197,7.193790410332049,-0.017703979595870986,0.2190462588309069,-0.16381397416974583,0.869877590495239,0.9412110682271585,OSD-463,liver_immune
ENSMUSG00000000204,21.315232460212133,-3.309771268881898,0.5388523547838582,-6.614460639941967,3.7290885819651745e-11,3.7071105583964873e-9,OSD-463,liver_immune
ENSMUSG00000000223,0.9212853396777435,0.11601720758104381,0.28582193295512054,1.983803603096184,0.047277738321288613,NA,OSD-463,liver_immune
ENSMUSG00000000244,13.264657093467129,-0.3129265435409279,0.3162579010596793,-1.8656704215388424,0.062087490379930124,0.19368679993751262,OSD-463,liver_immune
ENSMUSG00000000247,88.3896341370132,0.2829302555786055,0.18195177548227098,2.014760292430738,0.04392977141234575,0.1530480766746723,OSD-463,liver_immune
ENSMUSG00000000248,0.49541095587922385,0.05453178758505767,0.2575499156962574,1.1322066793259469,0.2575475526565124,NA,OSD-463,liver_immune
ENSMUSG00000000253,34.91460118030318,-0.030501472603339682,0.17761632777516445,-0.24273051559273692,0.8082141662489832,0.9105096037086976,OSD-463,liver_immune
ENSMUSG00000000266,498.1486887924237,0.1529583072348151,0.09056651954259326,1.816536223720651,0.06928815651863109,0.20866123738848255,OSD-463,liver_immune
ENSMUSG00000000275,3312.127792421994,-0.007167548328419911,0.14617976941880145,-0.07410939662806236,0.9409233383960345,0.9727819270822478,OSD-463,liver_immune
ENSMUSG00000000276,145.75921542677153,0.003428998322017209,0.1359590363456403,0.028641548761210958,0.9771504745455212,0.9899849870335199,OSD-463,liver_immune
ENSMUSG00000000278,1845.3324647368634,-0.30577535697869535,0.13260906156245156,-2.620969195582141,0.008768018418409991,0.04838041929574848,OSD-463,liver_immune
ENSMUSG00000000282,296.13333254345775,0.01999929707732363,0.14299905576557567,0.16798588430142564,0.8665943839669799,0.9393432465531174,OSD-463,liver_immune
ENSMUSG00000000290,500.8981051369185,-0.4929749907509774,0.14132193661741393,-3.9206029689750546,8.832768438529007e-5,0.0013179471212113368,OSD-463,liver_immune
ENSMUSG00000000295,72.21600266729396,0.39737126899670366,0.1805761724112095,2.7307073551084224,0.006319856249706665,0.037912608774244926,OSD-463,liver_immune
ENSMUSG00000000296,525.8267178421708,0.5959239896925111,0.12708022475906303,5.076423861564489,3.8460481182705326e-7,1.4258298532107473e-5,OSD-463,liver_immune
ENSMUSG00000000301,20416.940880409667,-0.007385923777002857,0.10749281868698549,0.026952013478921837,0.9784980078081795,0.9904009936664374,OSD-463,liver_immune
ENSMUSG00000000303,1414.5922075618528,-0.16758396047179036,0.15821227923770162,-1.3228212162735589,0.1858948399383008,0.3995027770036476,OSD-463,liver_immune
