gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,800.1635078789209,-0.08278972606051012,0.07910935794697344,-1.217705045141013,0.22333607916406165,0.4710935334640759,OSD-289,liver_immune
ENSMUSG00000000028,154.4168791401475,-0.11954415480454264,0.204291884337232,-1.780877609176846,0.07493244722476332,0.25631086771651157,OSD-289,liver_immune
ENSMUSG00000000031,15.008170707134521,-0.1772651400278081,0.25953350086899774,-1.9929538477154187,0.04626650106546957,0.19582116249953616,OSD-289,liver_immune
ENSMUSG00000000037,10.426304875542876,-0.09970186293524233,0.1854601725538018,-1.6440288103395646,0.10017025142378495,0.30018639925818935,OSD-289,liver_immune
ENSMUSG00000000049,2.6005116469704173,0.019523119084695038,0.1534296063163914,0.776154970275274,0.43765748999553244,NA,OSD-289,liver_immune
ENSMUSG00000000056,515.4337333646798,-0.4145510360495934,0.14232233023908888,-3.547132853089272,3.894481491963097e-4,0.013997116340972804,OSD-289,liver_immune
ENSMUSG00000000058,15.921416917464517,0.036896062579749894,0.1474602601137555,0.6598762589193355,0.5093332406528006,0.7310481446515917,OSD-289,liver_immune
ENSMUSG00000000078,415.5940633690559,-0.1615988204500745,0.09772849459632288,-2.028519391451895,0.0425072662379729,0.18650446424701356,OSD-289,liver_immune
ENSMUSG00000000085,367.7026216802966,-0.08424309571245682,0.08737923178474541,-1.1644550956619313,0.24423963093201279,0.49364529471906526,OSD-289,liver_immune
ENSMUSG00000000088,178.777088388447,-0.06817991507191545,0.13576551681737475,-0.876805122252683,0.3805924964383132,0.6255294836055866,OSD-289,liver_immune
ENSMUSG00000000093,11.315969150638677,0.12684351316179762,0.21223760668978428,1.8430574420969956,0.06532062410657809,0.23700941486689894,OSD-289,liver_immune
ENSMUSG00000000120,15.69230082421228,0.015162535311677395,0.13918707828048482,0.24823858482382802,0.8039498140692551,0.9108994651434554,OSD-289,liver_immune
ENSMUSG00000000125,1.6912783739884305,0.019532723789957133,0.1540198142006041,0.8964860062292214,0.36999325087195173,NA,OSD-289,liver_immune
ENSMUSG00000000126,11.147180208896556,0.0721089488546511,0.16358975672292755,1.2264226037252246,0.22003968420669087,0.4671503028898647,OSD-289,liver_immune
ENSMUSG00000000127,55.411830278546056,0.12460945166475397,0.165603844846694,1.4235804034133572,0.15456797193125316,0.3844097623541373,OSD-289,liver_immune
ENSMUSG00000000131,1215.9140408222852,-0.024848592254008445,0.07099425756853023,-0.40442140940612986,0.6859028592587204,0.8441496939456268,OSD-289,liver_immune
ENSMUSG00000000134,147.80814667748123,0.18270951526831616,0.1317997349561497,1.955832325324927,0.05048490957118662,0.2058251757068249,OSD-289,liver_immune
ENSMUSG00000000142,245.3854348656965,-0.10165677085450793,0.10128631857324046,-1.2877797785335225,0.19782263331049557,0.43982121880951514,OSD-289,liver_immune
ENSMUSG00000000148,231.48867227534896,-0.07268183286425675,0.10765722200040327,-0.9112764246408825,0.36214974493685337,0.610026874660505,OSD-289,liver_immune
ENSMUSG00000000149,266.74995944827424,0.0868449753044015,0.09840983790906972,1.126520540489417,0.25994525127165025,0.5109836637035038,OSD-289,liver_immune
ENSMUSG00000000154,6.278953576691313,0.0444516853933394,0.1573179587361004,1.102049116042148,0.27044031918721745,NA,OSD-289,liver_immune
ENSMUSG00000000157,1.1765182221428976,0.008020814132482932,0.1528082874823994,0.41790309617815985,0.6760179687056866,NA,OSD-289,liver_immune
ENSMUSG00000000167,10.097160591718252,-0.01556069508651615,0.14517797527322976,-0.31311340411809463,0.7541945057624553,0.8835020086660547,OSD-289,liver_immune
ENSMUSG00000000168,229.62100354293162,-0.17709289431209826,0.1085957541128356,-2.0822932418682716,0.03731569283393758,0.1741284463334417,OSD-289,liver_immune
ENSMUSG00000000171,209.54315642563213,-0.18653915443231806,0.16898804736035605,-1.8375574754517383,0.06612763986147893,0.23877735683926027,OSD-289,liver_immune
ENSMUSG00000000182,1.0653915212270773,0.007664112069031849,0.1526434779438484,0.3721272415739433,0.709798114644165,NA,OSD-289,liver_immune
ENSMUSG00000000184,1184.6391988742787,0.37668634509779314,0.13643220869451383,3.4436521026065066,5.739136718041164e-4,0.017520501109313216,OSD-289,liver_immune
ENSMUSG00000000194,561.0021555881469,-0.04398639919429827,0.07619065492352368,-0.6654581835064384,0.5057574810811241,0.7285956038596495,OSD-289,liver_immune
ENSMUSG00000000197,2.6199680850151674,0.0036301947796097815,0.15074275888860988,0.12048278240973523,0.9041007179334285,NA,OSD-289,liver_immune
ENSMUSG00000000204,6.8798663839450604,0.05649104608514292,0.16308573306932939,1.3853998676524115,0.16593023145707309,NA,OSD-289,liver_immune
ENSMUSG00000000214,1.0863565501691972,0.004862994840415575,0.15299693796355746,0.30210404492833814,0.7625727490231737,NA,OSD-289,liver_immune
ENSMUSG00000000216,24.565764804503182,0.06370099549097118,0.15688730639857337,1.066942482647899,0.28599780956392107,0.5380552776636917,OSD-289,liver_immune
ENSMUSG00000000223,9.542507250833237,-0.11528985903315046,0.2037170951903628,-1.8940858754216505,0.05821361222211317,0.22287120287403336,OSD-289,liver_immune
ENSMUSG00000000244,651.1630279284601,0.07289320180968618,0.09895584289626999,0.9454962290236838,0.3444055951107456,0.5950494029734029,OSD-289,liver_immune
