gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,1697.0012801613304,2.47417819282383e-7,0.0014426487136777377,0.04075127063806272,0.9674941874569623,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000028,18.887750373663366,-1.7705970072314893e-6,0.0014426794679842257,-0.5183450160329892,0.6042175700977483,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000031,17.016663949980913,-2.2202028782943297,0.3066225180865308,-0.49537691728135946,0.6203340853202071,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000037,1.3009886577570808,4.4170086006844586e-7,0.001442693680909879,0.44367068705615725,0.657280691407266,NA,OSD-48,liver_immune
ENSMUSG00000000049,46802.41859695485,-3.6824382367213234e-6,0.0014426077151247173,-0.45927554025694967,0.6460363102467819,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000056,575.7197964207089,-0.42444908228636363,0.3409684435591538,-2.952097923306834,0.003156228211380844,0.2224999494045256,OSD-48,liver_immune
ENSMUSG00000000058,72.42156417054024,-1.6381310093250796e-6,0.0014426884445209482,-0.7257323689679415,0.4680028543201108,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000078,423.9238958193014,2.6403849905850687e-6,0.0014426582004525858,0.5016856816071652,0.6158886379823135,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000085,201.0126606791673,2.531180630777096e-6,0.0014426560273478955,0.46832943908899644,0.6395490190212592,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000088,2910.3737316033803,-2.6810823610902657e-6,0.001442652610830122,-0.4796370451730995,0.6314855000042896,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000093,130.09127494315408,5.171446639270023e-6,0.0014426585506723713,0.9473348232215144,0.34346819144662555,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000094,1.4034640754748853,-6.319396708972847e-7,0.0014426942776890918,-0.808481258731197,0.41881359053275236,NA,OSD-48,liver_immune
ENSMUSG00000000120,98.00847059742732,8.41291160858015e-6,0.0014427017606188398,-0.3253767878612522,0.7448959211614807,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000126,9.915777163573432,-8.465904976139244e-7,0.0014426917849998222,-0.5402259361064744,0.5890412282640225,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000127,130.47621729366202,4.098532002723614e-6,0.0014426691979673152,0.8962424147931551,0.3701233070670999,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000131,837.0235361149225,2.4014279259550857e-7,0.0014426113624234516,0.029515731871963585,0.9764532721884127,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000134,562.811067143591,9.361758306644168e-6,0.001442589203401859,1.000035428659088,0.31729336277001674,0.9993502492260065,OSD-48,liver_immune
ENSMUSG00000000142,255.35138236845157,3.415564651137671e-6,0.0014426701956364537,0.7731069236415432,0.43945910390225257,0.9993502492260065,OSD-48,liver_immune
