gene_id,mouse_symbol,human_symbol,pooled_log2FC,pvalue,padj,direction,I2,k,n_studies_up,n_studies_down,core
ENSMUSG00000056820,Tsnax,TSNAX,0.11867278177696779,0.001527325198949093,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000007570,Fance,FANCE,-0.11866175811023577,0.028364595527451845,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000031556,Tm2d2,TM2D2,-0.11862038003136652,0.013803535757566428,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000026188,Tmem169,TMEM169,0.11856566809789408,0.040796725568171856,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000040852,Plekhh2,PLEKHH2,0.11838439587106254,0.04695642981458119,0.9999896186065661,up,23.331411877144735,4,4,0,FALSE
ENSMUSG00000048307,Ankrd46,ANKRD46,0.11837293063689237,0.045691485238916946,0.9999896186065661,up,64.09874202042859,4,3,1,FALSE
ENSMUSG00000065990,Aurkaip1,AURKAIP1,-0.11831217516775681,0.0327463556694527,0.9999896186065661,down,24.959721747491905,4,0,4,FALSE
ENSMUSG00000022350,Washc5,KIAA0196,0.11781866435268767,0.042872970363746675,0.9999896186065661,up,57.775865807795846,4,4,0,FALSE
ENSMUSG00000042302,Ehbp1,EHBP1,0.11767689615372552,6.606370865464557e-4,0.930522792801089,up,0,4,4,0,FALSE
ENSMUSG00000047766,Lrrc49,LRRC49,0.11730622251496367,0.005920756996607009,0.9999896186065661,up,2.24021424320353,4,3,1,FALSE
ENSMUSG00000020037,Rfx4,RFX4,0.11727478452727134,0.02245350195548553,0.9999896186065661,up,14.206427905165887,4,4,0,FALSE
ENSMUSG00000028333,Anp32b,NA,-0.11686785971292969,0.023716107956306277,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000039270,Megf9,MEGF9,0.11680512616743584,0.024232315080995197,0.9999896186065661,up,8.340132112039692,4,4,0,FALSE
ENSMUSG00000097440,NA,NA,-0.11678859418067447,0.021187878861614138,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000020961,Ston2,STON2,0.11643615195796059,0.046088553499890286,0.9999896186065661,up,28.426206043978883,4,4,0,FALSE
ENSMUSG00000020986,Sec23a,SEC23A,0.11623551087269494,0.004382384564318113,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000039680,Mrps6,MRPS6,-0.1160563342947516,0.04292201200498609,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000038525,Armc10,ARMC10,0.11604941349577776,0.010241311420647095,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000039117,Taf4,TAF4,-0.11564096855393775,0.012615576047880253,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000047260,Emc6,EMC6,-0.11532448116196285,0.012702988580044464,0.9999896186065661,down,13.149421748083146,4,0,4,FALSE
ENSMUSG00000050587,Lrrc4c,LRRC4C,0.11514629999699662,0.0425713850599414,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000074884,Serf2,SERF2,-0.11506811623712435,0.03750783658581346,0.9999896186065661,down,45.46075869212022,4,0,4,FALSE
ENSMUSG00000020647,Ncoa1,NCOA1,0.11499519967511866,0.006808887727768569,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000029198,Grpel1,GRPEL1,-0.11463373445762023,0.011963745323563538,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000029416,Slc15a4,SLC15A4,-0.11460522206663137,0.017732779163207743,0.9999896186065661,down,0.03552797252553393,4,1,3,FALSE
ENSMUSG00000028191,Bcl10,BCL10,-0.11425154955594999,0.0044362071530234465,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000075486,Commd6,NA,-0.11413513675124476,0.04340237969531527,0.9999896186065661,down,33.55994960587255,4,0,4,FALSE
ENSMUSG00000017307,Acot8,ACOT8,-0.11383904586718253,0.04739566563655476,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000024151,Msh2,MSH2,0.11373838180976364,0.019204562217411545,0.9999896186065661,up,17.695660041945814,4,3,1,FALSE
ENSMUSG00000030515,Tars3,TARSL2,0.11373569604790558,0.027676678570657712,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000039917,Rhbdd2,RHBDD2,0.11331371108641229,0.028574687297542374,0.9999896186065661,up,30.72366950666436,4,4,0,FALSE
ENSMUSG00000024921,Smarca2,SMARCA2,0.1132187067770657,0.024663637277301673,0.9999896186065661,up,14.868954935630098,4,4,0,FALSE
ENSMUSG00000028608,Czib,C1orf123,-0.11318135480697858,0.038212092782909365,0.9999896186065661,down,48.42469274418174,4,0,4,FALSE
ENSMUSG00000024906,Mus81,MUS81,-0.11268768624494613,0.03041959682227024,0.9999896186065661,down,0.009716512227080245,4,0,4,FALSE
ENSMUSG00000022210,Dhrs4,DHRS4,-0.1126288770584037,0.020642148285715676,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000040987,Mill2,MICB,-0.1124130793397088,0.04244794571935988,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000028792,Ak2,AK2,-0.11207610903023416,0.011731166926792888,0.9999896186065661,down,14.826993887981084,4,1,3,FALSE
ENSMUSG00000003208,Yju2,CCDC94,-0.11199148228970715,0.024014094728800523,0.9999896186065661,down,0.010924550745736183,4,1,3,FALSE
ENSMUSG00000030619,Eed,EED,-0.11198094438957244,0.02105854307652164,0.9999896186065661,down,14.681311056281938,4,0,4,FALSE
ENSMUSG00000006315,Tmem147,TMEM147,-0.11185684777300252,0.04273866401959805,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000029196,Tada2b,TADA2B,0.11130940948164647,0.020030803429979246,0.9999896186065661,up,39.85509267981346,4,4,0,FALSE
ENSMUSG00000032186,Tmod2,TMOD2,0.11122962874593502,0.009773784117708956,0.9999896186065661,up,0.008362933988505232,4,4,0,FALSE
ENSMUSG00000002949,Timm44,TIMM44,-0.1108445092408661,0.036629549325165024,0.9999896186065661,down,57.346116408178915,4,0,4,FALSE
ENSMUSG00000025558,Dock9,DOCK9,0.11040076867871763,0.03617075675496423,0.9999896186065661,up,5.934622831397362,4,3,1,FALSE
ENSMUSG00000020777,Acox1,ACOX1,0.11015182453462832,0.03943462084642357,0.9999896186065661,up,42.56940188137654,4,4,0,FALSE
ENSMUSG00000035278,Plekhj1,PLEKHJ1,-0.10969689017941346,0.025454292081283643,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000026281,Dtymk,DTYMK,-0.10963716331763336,0.038764722626890104,0.9999896186065661,down,35.25233099854499,4,0,4,FALSE
ENSMUSG00000055128,Cgrrf1,CGRRF1,-0.10939989684114416,0.018912719850642936,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000035131,Brinp3,BRINP3,0.10938146085346084,0.008692652955636138,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000025138,Sirt7,SIRT7,-0.10935278643066929,0.038290731685417106,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000079427,Mthfsl,MTHFS,-0.10928835291154469,0.042332348236519504,0.9999896186065661,down,0.0017685572972808952,4,0,4,FALSE
ENSMUSG00000021917,Spcs1,SPCS1,-0.1092665091885802,0.02631649501421196,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000032329,Hmg20a,HMG20A,0.10862152966629872,0.033077231655987416,0.9999896186065661,up,32.33825640271181,4,3,1,FALSE
ENSMUSG00000024424,Ttc39c,TTC39C,0.10847694898202359,0.01773989142993253,0.9999896186065661,up,7.040610644716802,4,3,1,FALSE
ENSMUSG00000063439,B9d2,B9D2,-0.10841419179162672,0.044044046642178335,0.9999896186065661,down,0.02198083766540015,4,0,4,FALSE
ENSMUSG00000022313,Utp23,UTP23,-0.10802284346172795,0.011630568483869516,0.9999896186065661,down,0.06916519958568637,4,0,4,FALSE
ENSMUSG00000033004,Mycbp2,MYCBP2,0.10755660107544922,0.010115579755497579,0.9999896186065661,up,0.03756749208036153,4,4,0,FALSE
ENSMUSG00000003873,Bax,BAX,-0.10752627957272422,0.04140882698073852,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000032076,Cadm1,CADM1,0.10735703578366468,0.03515128437873989,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000057156,Homez,HOMEZ,0.10727469775102054,0.003588547973398031,0.9999896186065661,up,0.014761924732589912,4,3,1,FALSE
ENSMUSG00000021607,Mrpl36,MRPL36,-0.10686009450304759,0.048758659992812155,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000038910,Plcl2,PLCL2,-0.10632510842559563,0.0296801242746374,0.9999896186065661,down,8.989765403494335,4,1,3,FALSE
ENSMUSG00000005267,Zfp287,ZNF287,0.10629668312778959,0.01834484594452768,0.9999896186065661,up,0.04398574558490071,4,3,1,FALSE
ENSMUSG00000056900,Usp13,USP13,0.10621450552159994,0.030247267334921304,0.9999896186065661,up,0.03773130922313817,4,4,0,FALSE
ENSMUSG00000029610,Aimp2,AIMP2,-0.10604905099934063,0.0403337389777936,0.9999896186065661,down,23.427504748322768,4,0,4,FALSE
ENSMUSG00000026509,Capn2,CAPN2,0.10599377405112531,0.03203059031869358,0.9999896186065661,up,47.15473345138503,4,4,0,FALSE
ENSMUSG00000020224,Llph,LLPH,-0.10570703245864216,0.030039427163441053,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000015363,Trabd,TRABD,-0.10568451413770202,0.03613035383269617,0.9999896186065661,down,6.4193259482889005,4,0,4,FALSE
ENSMUSG00000019923,Zwint,ZWINT,0.10495432168425484,0.02426350107564804,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000050973,Gdpgp1,GDPGP1,0.1047852659284276,0.043335333699284564,0.9999896186065661,up,0.8086640168820853,4,4,0,FALSE
ENSMUSG00000042506,Usp22,USP22,0.10476711403228071,0.0427987677392398,0.9999896186065661,up,35.627076687350375,4,4,0,FALSE
ENSMUSG00000018286,Psmb6,PSMB6,-0.10452830625928711,0.04560594632157075,0.9999896186065661,down,22.43951719617556,4,0,4,FALSE
ENSMUSG00000022570,Gfus,TSTA3,-0.10437671005072877,0.03312905825686297,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000020366,Mapk9,MAPK9,0.10418074488774169,0.03474365596567097,0.9999896186065661,up,22.847411894696027,4,4,0,FALSE
ENSMUSG00000024645,Timm21,TIMM21,-0.10403716758394431,0.00862611021491891,0.9999896186065661,down,0.09595899700267647,4,0,4,FALSE
ENSMUSG00000034055,Phka1,PHKA1,0.10398397482025437,0.013299665030405635,0.9999896186065661,up,14.863298676646014,4,3,1,FALSE
ENSMUSG00000046707,Csnk2a2,CSNK2A2,0.10382912208045232,0.025398437446056975,0.9999896186065661,up,39.354869642568985,4,4,0,FALSE
ENSMUSG00000048439,Nup42,NUPL2,0.10354268244795803,0.034283925255589515,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000022452,Smdt1,SMDT1,-0.10330547230012417,0.037034727701032305,0.9999896186065661,down,0.0225238149549568,4,1,3,FALSE
ENSMUSG00000036315,Polr1h,ZNRD1,-0.10287861791850528,0.028910380687445125,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000022704,Qtrt2,QTRTD1,-0.102765589279512,0.01392716406624309,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000042520,Ubap2l,NA,0.10261285267590502,0.03000063758280628,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000024581,Napg,NAPG,0.10254943933528436,0.0308436902376881,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000085492,Trmt61b,NA,-0.10218422298390539,0.015199816298433304,0.9999896186065661,down,0.01372855817705438,4,0,4,FALSE
ENSMUSG00000000171,Sdhd,SDHD,-0.10187058374839958,0.0470359376843254,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000001999,Blvra,BLVRA,-0.10151511111578071,0.02597443637034374,0.9999896186065661,down,0.001981400887861043,4,0,4,FALSE
ENSMUSG00000021482,Prxl2c,AAED1,-0.1010520919460653,0.025945306069811155,0.9999896186065661,down,0.02954039822106131,4,0,4,FALSE
ENSMUSG00000020122,Egfr,EGFR,0.10091109611561942,0.04576680043478368,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000121513,Ptprg,PTPRG,0.10060477049807363,0.01588311686990254,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000024975,Pdcd4,PDCD4,0.10036835798021872,0.01712597323697878,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000030750,Nsmce1,NSMCE1,-0.10032940346569705,0.028782730061617433,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000032086,Bace1,BACE1,0.1002251841817081,0.02698650995076696,0.9999896186065661,up,0.004511215342149402,4,3,1,FALSE
ENSMUSG00000055567,Unc80,UNC80,0.09974990544299235,0.02731028365263813,0.9999896186065661,up,0.02657709921719532,4,4,0,FALSE
ENSMUSG00000020389,Cdkl3,CDKL3,0.09954148113720988,0.019250279556377974,0.9999896186065661,up,9.679509819096467,4,4,0,FALSE
ENSMUSG00000032757,Bet1,BET1,-0.0993995005263894,0.042626922026433284,0.9999896186065661,down,24.302372089679224,4,0,4,FALSE
ENSMUSG00000036825,Ssx2ip,SSX2IP,0.09938123392194723,0.03223772782095346,0.9999896186065661,up,4.0239790833536935,4,4,0,FALSE
ENSMUSG00000068748,Ptprz1,PTPRZ1,0.09936450980587101,0.03308065736001149,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000030983,Bccip,BCCIP,-0.09927747610040207,0.0017031984147637728,0.9999896186065661,down,0.13304446389152988,4,0,4,FALSE
ENSMUSG00000036737,Oxsr1,OXSR1,-0.09903752461778635,0.03564685534477252,0.9999896186065661,down,20.246744715748942,4,0,4,FALSE
ENSMUSG00000023010,Tmbim6,TMBIM6,-0.09856775242536589,0.005537561052249096,0.9999896186065661,down,0.09247521021809044,4,1,3,FALSE
ENSMUSG00000071658,Gng3,GNG3,0.09845572835435491,0.04202384512077802,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000033883,Zfp267,ZNF267,0.09844596139253006,0.031017806657360477,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000026664,Phyh,PHYH,0.09837487458304668,0.03825946596571314,0.9999896186065661,up,38.168501833956626,4,4,0,FALSE
ENSMUSG00000021012,Zc3h14,ZC3H14,0.09825542306417695,0.028671580813253075,0.9999896186065661,up,41.10455142531127,4,4,0,FALSE
ENSMUSG00000031158,Timm17b,TIMM17B,-0.09805340916550079,0.021507317161331755,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000020585,Laptm4a,LAPTM4A,-0.0975922767717391,0.034272093397654274,0.9999896186065661,down,5.559869236453721,4,0,4,FALSE
ENSMUSG00000030604,Zfp626,NA,-0.09759147228495738,0.049196000353772834,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000028960,Ube4b,UBE4B,0.09711139462233158,0.04019533963387852,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000027166,Dnajc24,DNAJC24,-0.09703973504905149,0.04270410753690954,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000032038,St3gal4,ST3GAL4,-0.09699537373742044,0.04144269903771884,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000042548,Asxl1,ASXL1,0.09686792990263596,0.035703889199640695,0.9999896186065661,up,0.7565974758271239,4,3,1,FALSE
ENSMUSG00000053192,Mllt11,MLLT11,0.09681921514319804,0.041912536571537304,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000090150,Acad11,ACAD11,0.09678678258175723,0.021270193849788236,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000026209,Dnpep,DNPEP,-0.09651076557326052,0.034365655150117906,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000021519,Mterf3,MTERFD1,-0.09573193751913432,0.020030353987970307,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000022159,Rab2b,RAB2B,0.0956403460743558,0.03181692144167965,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000010067,Rassf1,RASSF1,-0.09559071804597292,0.03623872304118619,0.9999896186065661,down,0.013697616990280659,4,0,4,FALSE
ENSMUSG00000042354,Gnl3,GNL3,-0.09533080818471076,0.0420335801987067,0.9999896186065661,down,35.35004461186416,4,0,4,FALSE
ENSMUSG00000029402,Snrnp35,SNRNP35,-0.09468979607249794,0.048127831902571534,0.9999896186065661,down,0.01652841866545948,4,1,3,FALSE
ENSMUSG00000062232,Rapgef2,RAPGEF2,0.09374791403545972,0.04560173645586627,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000020079,Supv3l1,SUPV3L1,0.0937306498271989,0.010060525544527361,0.9999896186065661,up,1.1814094301920812,4,3,1,FALSE
ENSMUSG00000057388,Mrpl18,MRPL18,-0.09325307376644544,0.028489153095427343,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000037487,Ubr5,UBR5,0.0930726584407492,0.029223959954502762,0.9999896186065661,up,4.2882207425653716e-6,4,3,1,FALSE
ENSMUSG00000024325,Ring1,RING1,-0.09281485638999776,0.04947607320414997,0.9999896186065661,down,0.010257722845544034,4,1,3,FALSE
ENSMUSG00000041236,Vps41,VPS41,0.09266276399975198,0.009257439995777932,0.9999896186065661,up,0.07616429900377265,4,4,0,FALSE
ENSMUSG00000025791,Pgm1,PGM1,0.09232317226167208,0.04768626145424233,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000015305,Sash1,SASH1,0.09219282148520536,0.0379512556751924,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000034544,Rsrc1,RSRC1,0.09201883693569932,0.04745409255193828,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000024515,Smad4,SMAD4,-0.09186977842834919,0.04399111005313253,0.9999896186065661,down,23.34381426839236,4,0,4,FALSE
ENSMUSG00000044066,Cep68,CEP68,0.09177209770301667,0.021006561513575682,0.9999896186065661,up,13.306426494064588,4,4,0,FALSE
ENSMUSG00000003228,Grk5,GRK5,0.09172508122420482,0.039132695016400626,0.9999896186065661,up,4.8809567031060634,4,4,0,FALSE
ENSMUSG00000038733,Wdr26,WDR26,0.09119614119419868,0.020179553804164814,0.9999896186065661,up,0.01644165650704743,4,4,0,FALSE
ENSMUSG00000034940,Synrg,SYNRG,0.09117388110179865,0.012256100550867226,0.9999896186065661,up,0.007378642578956824,4,4,0,FALSE
ENSMUSG00000006728,Cdk4,CDK4,-0.09117017949495815,0.03179237467088077,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000041245,Wnk3,WNK3,0.09097321548527192,0.04535468308883257,0.9999896186065661,up,14.615523823264626,4,3,1,FALSE
ENSMUSG00000040560,Wdr7,WDR7,0.09076363388440646,0.033878771966278504,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000027207,Galk2,GALK2,0.08925044059907185,0.04465606728021551,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000037890,Wdr19,WDR19,0.08842039546660503,0.015495167621407542,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000033400,Agl,AGL,0.08806762148051255,0.027546901369377885,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000029992,Gfpt1,GFPT1,0.08771646256000919,0.018323030581059472,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000028062,Lamtor2,LAMTOR2,-0.08761795731192154,0.04043878671694082,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000038671,Arfrp1,ARFRP1,-0.08731331207500896,0.026667666642630445,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000019143,Hars2,HARS2,-0.08699284378578724,0.034073199388384025,0.9999896186065661,down,5.828050855350927,4,0,4,FALSE
ENSMUSG00000039887,Alg14,ALG14,-0.08696974414767844,0.03877195689924841,0.9999896186065661,down,2.679512620741781,4,1,3,FALSE
ENSMUSG00000054942,Miga1,FAM73A,0.08694043765589819,0.0450685399777732,0.9999896186065661,up,17.54578000831297,4,4,0,FALSE
ENSMUSG00000049047,Armcx3,ARMCX3,0.08682476647570041,0.038091301927345805,0.9999896186065661,up,29.998310117929773,4,3,1,FALSE
ENSMUSG00000025971,Maip1,C2orf47,-0.08679290355619558,0.013902225085506283,0.9999896186065661,down,0.034892898042401636,4,0,4,FALSE
ENSMUSG00000020752,Recql5,RECQL5,-0.08677143322305875,0.047425716425444686,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000053641,Dennd4a,DENND4A,0.0867710043810081,0.027548060312569716,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000063808,Gpatch1,GPATCH1,0.08667163371362231,0.03519548873702428,0.9999896186065661,up,5.680082803436587e-5,4,3,1,FALSE
ENSMUSG00000024462,Gabbr1,GABBR1,0.0865481776083206,0.032646274333532135,0.9999896186065661,up,0.015485057521856322,4,4,0,FALSE
ENSMUSG00000056579,Tug1,NA,0.08641023327532897,0.039115640541254826,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000032263,Bckdhb,BCKDHB,-0.08632559875226796,0.03185227567327572,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000034342,Cbl,CBL,0.08616077309043647,0.04568990586509743,0.9999896186065661,up,0.04149736178690768,4,4,0,FALSE
ENSMUSG00000038965,Ube2l3,UBE2L3,0.0861382802854255,0.008501275979542016,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000027203,Dut,DUT,-0.08476624468402295,0.04000090524649728,0.9999896186065661,down,9.081750980741501e-4,4,0,4,FALSE
ENSMUSG00000021193,Pitrm1,PITRM1,0.08433488215547746,0.01374306700758372,0.9999896186065661,up,34.187812803116195,4,4,0,FALSE
ENSMUSG00000027893,Ahcyl1,AHCYL1,0.08412836477715942,0.013604120225603328,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000032340,Neo1,NEO1,0.08353283084900767,0.03538529358012537,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000038368,Focad,FOCAD,-0.08329393728362447,0.01801804244478719,0.9999896186065661,down,0.07799177944225369,4,1,3,FALSE
ENSMUSG00000029048,Rer1,RER1,-0.08279779988475869,0.006366849444486434,0.9999896186065661,down,0,4,1,3,FALSE
ENSMUSG00000022359,Ntaq1,WDYHV1,-0.08242068225091817,0.048507008245552236,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000012422,Tmem167,TMEM167A,-0.08241369084239814,0.028192919648950338,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000020898,Ctc1,CTC1,0.08239711351582323,0.04936129861693745,0.9999896186065661,up,12.492463646792002,4,4,0,FALSE
ENSMUSG00000019295,Tmem129,TMEM129,-0.08190790248390936,0.03644811728766745,0.9999896186065661,down,0,4,1,3,FALSE
ENSMUSG00000026727,Rsu1,RSU1,0.08170625066116671,0.04273705685874402,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000024143,Rhoq,RHOQ,0.08165927614785218,0.04640869186400963,0.9999896186065661,up,8.512417196164527,4,4,0,FALSE
ENSMUSG00000026027,Stradb,STRADB,0.08136356086198562,0.048888271686732855,0.9999896186065661,up,10.933634757085512,4,4,0,FALSE
ENSMUSG00000055371,Stam2,STAM2,0.08102719826445696,0.018089117748703733,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000024403,Atp6v1g2,ATP6V1G2,0.08074089247465004,0.03273771058769542,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000033352,Map2k4,MAP2K4,0.08067106623845167,0.04940792626694445,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000001687,Ubl3,UBL3,-0.08046298767327018,0.0480627354078651,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000021114,Atp6v1d,ATP6V1D,0.08042110310552571,0.020704075328505198,0.9999896186065661,up,0.011934870935933569,4,3,1,FALSE
ENSMUSG00000036299,BC031181,C18orf32,-0.08015862425168598,0.034243561945002055,0.9999896186065661,down,0.001071399089538308,4,0,4,FALSE
ENSMUSG00000074582,Arfgef2,ARFGEF2,0.07985998056602643,0.04427249581570406,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000037531,Mrpl47,MRPL47,-0.07971680272580066,0.025194648304267823,0.9999896186065661,down,0.0674024331891459,4,0,4,FALSE
ENSMUSG00000027573,Gid8,GID8,0.07938918010684749,0.010890178012606243,0.9999896186065661,up,0.07757252236886347,4,3,1,FALSE
ENSMUSG00000023156,Rpp14,RPP14,-0.07930015280126997,0.03830803316670351,0.9999896186065661,down,0,4,1,3,FALSE
ENSMUSG00000022536,Glyr1,GLYR1,0.07922136659487473,0.009312190767968352,0.9999896186065661,up,0.04941963409005873,4,3,1,FALSE
ENSMUSG00000031299,Pdha1,PDHA1,0.07909873503994243,0.02726353060652088,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000039671,Zmynd8,ZMYND8,0.07866021038950267,0.03955110855005982,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000026766,Mmadhc,MMADHC,-0.07804764570108286,0.03944754642654828,0.9999896186065661,down,0.02810685115373763,4,0,4,FALSE
ENSMUSG00000015224,Cyp2j9,NA,0.07705620830088564,0.0430568189035836,0.9999896186065661,up,0.004362638926208714,4,3,1,FALSE
ENSMUSG00000039210,Gpatch2,GPATCH2,0.07688880300037378,0.03641654774543167,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000031505,Naxd,CARKD,-0.0767284104090376,0.019557021453282922,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000020687,Cdc27,CDC27,0.07573526354911063,0.0374363363994101,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000042790,Rnf214,RNF214,0.07530384765728715,0.03801568160024006,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000031988,Vps26b,VPS26B,0.07449467816101697,0.030924482190121682,0.9999896186065661,up,0.004459032595851982,4,3,1,FALSE
ENSMUSG00000000594,Gm2a,GM2A,0.07393498299308901,0.03145050080154683,0.9999896186065661,up,0.04969730522175958,4,3,1,FALSE
ENSMUSG00000030509,Asb7,ASB7,0.07381333121018889,0.01627706461285325,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000036323,Srp72,SRP72,0.07275079040622984,0.03607128799972541,0.9999896186065661,up,0,4,3,1,FALSE
ENSMUSG00000014547,Wdfy2,WDFY2,0.07179833072069337,0.026835330646857225,0.9999896186065661,up,0.04229522111860551,4,4,0,FALSE
ENSMUSG00000039000,Ube3c,UBE3C,0.0702015940361457,0.03928347604950198,0.9999896186065661,up,17.826558223570025,4,4,0,FALSE
ENSMUSG00000037646,Vps13b,VPS13B,0.06997117723050741,0.04077727566364632,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000062169,Cnih4,CNIH4,-0.06952000327146042,0.022770355124143507,0.9999896186065661,down,0,4,0,4,FALSE
ENSMUSG00000027809,Etfdh,ETFDH,0.06948598678740418,0.04180650910257518,0.9999896186065661,up,0.07542755246479446,4,3,1,FALSE
ENSMUSG00000001440,Kpnb1,KPNB1,0.06873442396912509,0.04409892784412314,0.9999896186065661,up,0.02708387831711429,4,4,0,FALSE
ENSMUSG00000025246,Tbl1x,TBL1X,0.06831066496078983,0.036026997559964254,0.9999896186065661,up,0.07309521046890027,4,4,0,FALSE
ENSMUSG00000047866,Lonp2,LONP2,0.06623516175334097,0.022103986060828352,0.9999896186065661,up,0,4,4,0,FALSE
ENSMUSG00000020790,Ankfy1,ANKFY1,0.06559001458574334,0.013228907596410456,0.9999896186065661,up,0,4,4,0,FALSE
