gene_id,baseMean,log2FC,SE,stat,pvalue,padj,osd_id,tissue_stratum
ENSMUSG00000000001,2185.0717208429346,3.299588742063781e-6,0.0014426033797806234,0.4002832103466748,0.6889479327687826,0.999762757811301,OSD-563,brain
ENSMUSG00000000028,105.01665094912946,-5.567136960974138e-6,0.001442669048903484,-1.1650580578201475,0.2439954928072734,0.999762757811301,OSD-563,brain
ENSMUSG00000000031,93.68802637785022,-2.822712922774041e-7,0.0014426912508422388,-0.17450907645270053,0.8614653982355556,0.999762757811301,OSD-563,brain
ENSMUSG00000000037,19.891171287624314,3.996835636702141e-7,0.0014426907978991375,0.22587745384656213,0.8212967339000075,0.999762757811301,OSD-563,brain
ENSMUSG00000000049,12.417640805498095,1.671187201450317e-6,0.001442692581922946,1.1386610287697845,0.2548445631994659,0.999762757811301,OSD-563,brain
ENSMUSG00000000056,2458.5944364270003,-1.1252457967595543e-6,0.0014426343046618623,-0.17161381872839304,0.8637411428621138,0.999762757811301,OSD-563,brain
ENSMUSG00000000058,1624.4735622449732,1.6180473105995463e-6,0.0014426902371360054,0.8216312191205447,NA,NA,OSD-563,brain
ENSMUSG00000000078,2614.24505139296,2.092367530645738e-6,0.0014426746403451405,0.5321316493191713,0.5946348184431687,0.999762757811301,OSD-563,brain
ENSMUSG00000000085,1067.695200402457,-2.7582938571569545e-7,0.0014426521065242783,-0.05157960946954262,0.9588636669950047,0.999762757811301,OSD-563,brain
ENSMUSG00000000088,4549.721746313418,1.3153416840904663e-5,0.00144268388266434,-0.30749127225204226,0.7584694652005712,0.999762757811301,OSD-563,brain
ENSMUSG00000000093,25.876630203654667,2.0035004449727337e-7,0.0014426875437929495,0.08382332294130847,0.933196904250364,0.999762757811301,OSD-563,brain
ENSMUSG00000000094,4.582372425426406,-5.956331457013703e-7,0.0014426932600423682,-0.5165568766593639,0.6054655253728312,0.999762757811301,OSD-563,brain
ENSMUSG00000000120,128.52991606921535,-6.586021913098963e-7,0.0014426864178483266,-0.26590309276778384,0.7903138431359995,0.999762757811301,OSD-563,brain
ENSMUSG00000000125,312.2382007506449,-6.0134123600714364e-5,0.0014433167997141036,-0.7176651916787445,0.4729637506005564,0.999762757811301,OSD-563,brain
ENSMUSG00000000126,134.23820583873734,2.1559997434499585e-6,0.00144269408707805,1.8269007536204671,NA,NA,OSD-563,brain
ENSMUSG00000000127,1712.4116724337716,7.2509204317440325e-6,0.0014426698607523862,0.728425328219659,0.46635326334811716,0.999762757811301,OSD-563,brain
