ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,93,0.41873897265590915,1.4691075627076624,0.011353399706388073,0.05160636230176397,0.03693929091073632,3129,"tags=39%, list=20%, signal=31%",APPBP2/RAB4A/ACSL3/HERC3/BMPR1B/ABHD2/XRCC5/SEC24D/PTK2B/HOMER2/HMGCS1/AKAP12/IQGAP2/PIAS1/PDLIM5/FKBP5/DHCR24/ALDH1A3/PGM3/SCD/CCND1/NKX3-1/GPD1L/RRP12/UBE2J1/ARID5B/FADS1/MAP7/AZGP1/B4GALT1/AKT1/TMEM50A/UBE2I/ITGAV/SRF/SORD
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,184,0.3548822590995344,1.3639982459024214,0.015985172942774777,0.06660488726156158,0.04767507719774934,2618,"tags=24%, list=17%, signal=21%",SLC24A3/ABHD2/BHLHE40/AR/GAB2/ABLIM1/RAPGEFL1/RASGRP1/MYOF/DHCR7/TTC39A/PAPSS2/TIAM1/NRIP1/AFF1/CYP26B1/SEC14L2/DEPTOR/ABAT/TMEM164/ABCA3/OLFML3/CA12/FKBP5/INHBB/SLC1A1/IGF1R/CELSR2/FASN/ELF1/CCND1/MAST4/RRP12/THSD4/FDFT1/MPPED2/WWC1/REEP1/FLNB/RHOBTB3/PRSS23/UGCG/B4GALT1/MREG/SH3BP5
HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,168,0.36213644089448327,1.3782832381154224,0.018278621580571044,0.07030239069450402,0.05032171123396078,3950,"tags=27%, list=26%, signal=20%",TGFB2/ASB7/CAMK1D/BMPR1B/MFSD6/IDUA/KLHDC8A/SNN/PTPRJ/SPHK2/MYH7/TENM2/ABCG4/NRIP2/CELSR2/SLC29A3/ITIH3/KCNN1/THNSL2/PDK2/CKM/MYOT/SLC30A3/YBX2/SKIL/BTG2/ZC2HC1C/PLAG1/GPRC5C/FGFR3/SPTBN2/CPEB3/SLC38A3/FGGY/COPZ2/NOS1/RYR1/YPEL1/GRID2/NR6A1/SLC25A23/CPB1/TCF7L1/SMPX/SGK1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,98,0.392529365929022,1.3884949588682207,0.0229809575497879,0.08207484839209965,0.05874831253329238,2091,"tags=28%, list=14%, signal=24%",ACACA/PDK1/MAPK9/EGFR/PLCG1/ITPR2/MAPK1/SLA/UBE2N/PITX2/SMAD2/TIAM1/TSC2/PRKAA2/CAB39/PTEN/PRKAR2A/GSK3B/MKNK1/STAT2/PIKFYVE/ARHGDIA/CAB39L/CLTC/RAC1/ACTR2/MAPK8
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,136,0.3590462980988628,1.322340764068326,0.03273953917282886,0.1023110599150902,0.07323317972869615,2605,"tags=27%, list=17%, signal=23%",ATP2B4/KIT/GRK5/MAP1B/BHLHE40/CDC42BPA/ATRN/FYN/APBB2/MTA1/NEK7/SYNJ2/PIK3CD/ICA1/TGFBR2/KCNMA1/PTEN/F3/NOTCH2/AMPH/PDLIM5/PDGFRB/IGF1R/LDLR/SMAD3/TGFBR3/SCN8A/MAGI2/TJP1/PRKCA/DDAH1/ACVR2A/SLC7A1/KALRN/PRKCE/ATP2B1/SDC2
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,186,-0.3413608163785522,-1.2854571072870087,0.0312745420304851,0.1023110599150902,0.07323317972869615,2998,"tags=36%, list=19%, signal=29%",MDH2/LAMA4/ARAF/RETN/UBC/SDHB/MTCH2/COQ3/COQ5/UQCRC1/PPP1R15B/PHLDB1/HIBCH/MGST3/TOB1/STOM/DRAM2/SLC19A1/GHITM/RMDN3/ECHS1/RAB34/APOE/GADD45A/PEX14/ALDH2/UCK1/ADIPOR2/COX6A1/ECH1/DHRS7/GPX4/SUCLG1/TALDO1/CHCHD10/COX8A/ATL2/MRPL15/PLIN2/IFNGR1/PIM3/DNAJC15/GPHN/ACADS/CD302/SDHC/BCKDHA/JAGN1/NDUFS3/SOD1/CYC1/DNAJB9/NDUFA5/COX7B/CD151/UQCR11/UQCR10/ATP1B3/TST/DHRS7B/DDT/UQCRQ/NDUFB7/QDPR/GRPEL1/AK2/NDUFAB1
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,90,0.38135583344358104,1.3265707957704418,0.05001554496960979,0.1471045440282641,0.10529588414654695,2516,"tags=31%, list=16%, signal=26%",OCRL/NAPG/ARFGEF2/EGFR/RAB5A/TOM1L1/GNAS/MAPK1/SEC24D/ICA1/VPS4B/SGMS1/RAB22A/GBF1/SEC31A/YIPF6/GOSR2/DNM1L/ABCA1/USO1/CLTC/PAM/GALC/STX12/CLCN3/KIF1B/ATP7A/IGF2R
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,47,-0.4413752110372472,-1.3535996446155198,0.06776180698151951,0.17832054468820926,0.12763996882945505,1999,"tags=34%, list=13%, signal=30%",SBNO2/TXN/PRDX4/GPX4/NDUFS2/PRDX6/ATOX1/NDUFB4/PRDX1/FTL/PRDX2/MSRA/SOD1/NDUFA6/LAMTOR5/OXSR1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,183,0.32260275821700185,1.2388616997159645,0.06666666666666667,0.17832054468820926,0.12763996882945505,3921,"tags=31%, list=25%, signal=24%",CADM1/CDH2/COL4A1/SLIT2/OXTR/MMP14/SLC6A8/LAMA2/MATN2/COL4A2/FERMT2/FBN1/GLIPR1/TIMP3/NOTCH2/LAMA3/PDGFRB/COPA/SFRP1/THY1/FAP/TGFBR3/FZD8/SERPINE2/DPYSL3/EDIL3/LAMC2/LRP1/SLIT3/SPARC/PCOLCE2/ECM2/QSOX1/SNTB1/JUN/SPOCK1/FGF2/ITGB3/ITGAV/GREM1/THBS2/TGFBI/DCN/RHOB/WNT5A/THBS1/APLP1/SFRP4/TGFB1/MYLK/FBLN5/CXCL6/FN1/GPC1/ITGA2/MEST/COL8A2
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,69,0.388158234031313,1.2977667369007753,0.07254901960784314,0.18137254901960786,0.12982456140350881,2136,"tags=26%, list=14%, signal=23%",NSDHL/ACSS2/HSD17B7/PNRC1/PDK3/SQLE/HMGCS1/DHCR7/LSS/SC5D/ACAT2/LDLR/FASN/CBS/SCD/FDPS/ATXN2/FDFT1
HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,35,0.4570700359174601,1.3290670062100265,0.09551656920077972,0.22742040285899934,0.1627851304674943,3935,"tags=43%, list=25%, signal=32%",UNC5C/NF1/CDK5R1/THY1/NRCAM/PTCH1/AMOT/CRMP1/DPYSL2/OPHN1/SLIT1/NRP1/ACHE/VLDLR/PML
HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,111,0.3419997684702098,1.2193283963691073,0.1101871101871102,0.2498750624687656,0.17885793945132697,3287,"tags=30%, list=21%, signal=24%",STAM2/BRAF/CSNK2A2/ZC3H14/DDX25/MTOR/SNAP91/ACE/SLC2A5/PRKAR2A/NPHP1/HTR5A/LPIN1/AGFG1/CLGN/NF2/HSPA2/ADCYAP1/YBX2/MAP7/PGS1/ZC2HC1C/PHF7/NEK2/PIAS2/MAST2/SLC12A2/IFT88/SCG3/SYCP1/NOS1/IP6K1/NEFH
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,182,-0.31474758452533286,-1.182291612374169,0.11494252873563218,0.2498750624687656,0.17885793945132697,3028,"tags=29%, list=20%, signal=23%",CASP1/PPP1R15A/SEC61A1/IFI30/RCHY1/SAT1/CD81/SLC3A2/NDRG1/HBEGF/TRIB3/ATF3/HRAS/MDM2/TSC22D1/TOB1/STOM/KLK8/TGFA/UPP1/GADD45A/CTSD/MXD1/RAD9A/WRAP73/EI24/FOS/KIF13B/DNTTIP2/FUCA1/S100A10/VAMP8/TAX1BP3/NINJ1/RAD51C/CEBPA/CDKN2AIP/IER3/POLH/TRAF4/DDIT3/RRP8/MAPKAPK3/SLC35D1/FDXR/SERTAD3/TRIAP1/HINT1/BAX/TM4SF1/CGRRF1/FAM162A
