ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,191,-0.7549322764522769,-2.9811248624047137,1e-10,2.5e-9,1.473684210526316e-9,2696,"tags=74%, list=16%, signal=62%",PSMC3IP/CHEK1/PRPS1/ING3/CDC25B/EXOSC8/GINS1/CKS1B/LUC7L3/CCNB2/CDC20/EED/RBBP7/POLA2/CTPS1/CKS2/AURKA/HELLS/DLGAP5/SSRP1/EZH2/SPC25/E2F8/PRKDC/KIF18B/STAG1/UNG/SRSF2/POLD1/SRSF1/HUS1/MTHFD2/TIPIN/CIT/PNN/RAD51AP1/RFC2/KIF2C/CENPE/CDK4/POLD3/CDCA3/WDR90/RPA3/CDCA8/CCP110/DUT/HMMR/SMC6/SPAG5/XRCC6/MCM7/MYBL2/CTCF/RFC1/DEK/TMPO/NASP/NUP205/ASF1A/HMGB2/CHEK2/DNMT1/IPO7/PHF5A/RPA2/DIAPH3/MXD3/SNRPB/PLK4/BARD1/TACC3/UBE2S/GINS3/ESPL1/MAD2L1/BRCA1/RAD51C/NUP153/KPNA2/NCAPD2/CSE1L/PSIP1/TUBB/KIF22/SMC3/AURKB/NOP56/ORC6/CDKN1B/RAD1/MCM2/POLE/MCM3/MCM5/ASF1B/BUB1B/MSH2/RACGAP1/PMS2/PCNA/CDC25A/RRM2/PDS5B/RAD21/TIMELESS/CDK1/TOP2A/BIRC5/MELK/SLBP/STMN1/DCK/ZW10/MCM6/ILF3/MMS22L/LIG1/ORC2/MKI67/NUP107/UBR7/TCF19/KIF4A/MCM4/UBE2T/LBR/SMC4/NUDT21/RPA1/XPO1/TK1/ATAD2/WEE1/CCNE1/DONSON/SUV39H1/PPM1D/CBX5/SMC1A/RNASEH2A
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,179,-0.7012727140111353,-2.750210187152504,1e-10,2.5e-9,1.473684210526316e-9,2536,"tags=64%, list=15%, signal=55%",DKC1/CKS1B/TROAP/CCNF/PBK/CCNB2/CASP8AP2/CDC20/POLA2/SQLE/CKS2/AURKA/HNRNPU/MAPK14/ORC5/CDC45/EZH2/ODC1/ODF2/CDC27/STAG1/SLC7A1/NCL/SRSF2/SRSF1/E2F4/HUS1/CCND1/NUSAP1/CENPF/KIF2C/CENPE/CDK4/PURA/SFPQ/CDC7/HSPA8/G3BP1/CBX1/FBXO5/HMMR/EXO1/SRSF10/MYBL2/CTCF/PRC1/TMPO/NASP/TTK/TOP1/SS18/RPA2/KIF20B/PLK4/BARD1/RBL1/CDC6/TACC3/UBE2S/ESPL1/MAD2L1/E2F1/CCNA2/KPNA2/HIRA/PRMT5/KIF22/RBM14/BUB3/STIL/AURKB/ORC6/CDKN1B/KIF15/POLQ/TPX2/MCM2/POLE/NDC80/TGFB1/MCM3/MCM5/RAD54L/CENPA/TLE3/INCENP/RACGAP1/DTYMK/CDC25A/PDS5B/RAD21/CDK1/TOP2A/SMC2/BIRC5/E2F3/STMN1/BUB1/MCM6/ILF3/MKI67/DBF4/KIF11/KIF4A/WRN/LBR/SMC4/XPO1/KIF23/UCK2/NUP50/SUV39H1/CCNT1/SLC38A1/SMC1A
HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,152,0.5577015280292987,2.07457664924492,5.378221012259124e-10,6.722776265323905e-9,3.9628996932435655e-9,2853,"tags=43%, list=17%, signal=36%",CYP4A11/UGDH/RETSAT/FMO1/DLD/TDO2/ACADM/ECH1/HSD17B10/ETFDH/ACADL/CD36/ALDH1A1/HMGCS2/CRAT/EPHX1/HSD17B11/UBE2L6/CBR1/RDH16/ALDH9A1/BCKDHB/GPD1/SUCLG1/HADH/G0S2/ACADVL/ECI1/ACOT2/REEP6/HPGD/SUCLA2/ACADS/HIBCH/HMGCL/ACO2/CD1D/ALDH3A1/MGLL/EHHADH/SUCLG2/HSD17B7/FABP2/PDHB/DLST/ME1/IDH1/ECHS1/GABARAPL1/ENO3/ECI2/MDH2/IDH3G/DECR1/SDHD/VNN1/CA2/NTHL1/PRDX6/GSTZ1/PTPRG/HADHB/CPT2/GRHPR/MLYCD/SDHC
HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,177,0.5391377084128286,2.0357484566594217,5.191788631092017e-10,6.722776265323905e-9,3.9628996932435655e-9,4016,"tags=54%, list=24%, signal=41%",ACAT1/ALAS1/RETSAT/DLD/ACADM/ECH1/HSD17B10/PHYH/ATP1B1/ETFDH/ETFB/ALDH6A1/MPC1/MTRF1/SLC25A20/MTX2/IDH2/NDUFB7/IMMT/ETFA/POR/GRPEL1/SUCLG1/ACADVL/ECI1/SUCLA2/MGST3/ACO2/UQCRQ/NDUFA5/GPX4/PDHB/DLST/IDH1/ECHS1/NDUFA2/GLUD1/UQCR10/MDH2/BCKDHA/PHB2/CYCS/COX4I1/IDH3G/DECR1/SDHD/ATP6V1H/HTRA2/NDUFA1/NDUFA8/ATP6V1F/HADHB/TIMM13/COX8A/UQCR11/PMPCA/SDHC/IDH3A/MAOB/NQO2/UQCRB/NDUFA7/TIMM17A/HSPA9/NDUFA3/AFG3L2/MFN2/COX6B1/ATP6V0E1/COX10/COX6A1/COX7B/NDUFB3/ACAA1/CYC1/OAT/NDUFV2/COX15/CPT1A/SLC25A4/UQCRC1/DLAT/NDUFS7/COX5A/ACADSB/LDHA/MRPL11/NDUFB6/NDUFA9/ISCU/UQCRFS1/SLC25A5/SLC25A11/ACAA2/MRPL35
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,193,0.5165163277665715,1.9764265882498186,2.8356575853676644e-9,2.8356575853676644e-8,1.6715455240062022e-8,3591,"tags=46%, list=22%, signal=36%",UGDH/ALAS1/KYNU/RETSAT/FMO1/GSTM4/TDO2/GNMT/TTPA/ECH1/RAP1GAP/DDC/PGRMC1/FMO3/IGFBP1/IGF1/ANGPTL3/ACP2/ETFDH/ASL/CD36/GSR/HACL1/CDO1/ABCC2/EPHX1/ACOX2/UPB1/RBP4/HSD11B1/CBR1/SLC6A6/SLC6A12/AOX1/POR/DCXR/ALDH9A1/SLC35B1/GSTO1/ABHD6/ENTPD5/ARG1/CYP17A1/NINJ1/TGFB2/PTGES/APOE/ACO2/ALDH3A1/FBP1/CROT/ABCD2/CNDP2/LCAT/SLC22A1/MCCC2/IDH1/PC/DHRS1/GABARAPL1/PYCR1/NMT1/GSS/CYP4F2/VTN/PTGR1/VNN1/F10/CA2/GCKR/ID2/XDH/CYP26A1/CDA/HGFAC/PPARD/PDLIM5/GCNT2/GAD1/NQO1/DDT/BPHL/HMOX1/CYP2E1/CSAD/SMOX/AQP9/GSTT2
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,187,0.5117616152622384,1.9543792581256574,1.0958609175155543e-8,9.13217431262962e-8,5.3831764369185126e-8,4387,"tags=55%, list=27%, signal=41%",MAP4K3/SLC27A1/RETSAT/DLD/ACADM/ECH1/MCCC1/DRAM2/PHYH/GPHN/COQ3/SPARCL1/ACADL/CD36/SLC19A1/ITGA7/CRAT/ETFB/C3/MRAP/NDUFB7/IMMT/POR/GRPEL1/SUCLG1/TOB1/HADH/OMD/SLC25A10/REEP6/AGPAT3/PEX14/ACADS/ARL4A/MGST3/PREB/HIBCH/NKIRAS1/APOE/CMBL/ACO2/UQCRQ/MGLL/UBQLN1/NDUFA5/RNF11/GPX4/ME1/DGAT1/MYLK/IDH1/ECHS1/UQCR10/MDH2/SCP2/BCKDHA/NMT1/PGM1/IDH3G/DECR1/ITSN1/COL4A1/PLIN2/RAB34/MTCH2/GPX3/CMPK1/DNAJB9/CPT2/ANGPT1/COX8A/UQCR11/SDHC/IDH3A/COQ9/ABCB8/CHCHD10/COX6A1/COX7B/ABCA1/SOD1/CYC1/DDT/PIM3/UQCRC1/DLAT/RETN/GBE1/TANK/TST/YWHAG/PEMT/ANGPTL4/ACAA2/LEP/SNCG/ALDOA/CAT/DHRS7B/PTGER3/FABP4/LTC4S/ENPP2
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,165,-0.5070656948138563,-1.982282774259945,3.1348483320662966e-8,2.2391773800473548e-7,1.319936139817388e-7,3677,"tags=61%, list=22%, signal=48%",HSPE1/GSPT1/CANX/NAP1L1/MYC/RSL1D1/CAD/USP1/NME1/SRPK1/HSPD1/TARDBP/APEX1/RANBP1/SET/TFDP1/SERBP1/SYNCRIP/SNRPD1/MRPL9/VDAC1/TRA2B/PRPF31/HNRNPR/PRDX4/SNRPB2/SNRPA1/HDAC2/HNRNPA2B1/CCT5/RRP9/FBL/CDC20/YWHAQ/ACP1/LSM2/NCBP1/CCT2/HDGF/CTPS1/HNRNPU/PPM1G/PPIA/CDC45/NCBP2/GLO1/ODC1/RUVBL2/CSTF2/TCP1/SRSF2/SRSF1/NPM1/RNPS1/CDK4/DDX18/PABPC1/RPLP0/G3BP1/CLNS1A/CCT7/HSP90AB1/DUT/XRCC6/RFC4/MCM7/PABPC4/UBA2/DEK/DHX15/GNL3/TXNL4A/SF3B3/ERH/MAD2L1/CCNA2/KPNA2/TRIM28/CCT4/BUB3/NOP56/TYMS/ILF2/IMPDH2/SRSF3/MCM2/MCM5/FAM120A/PCNA/RRM1/CBX3/HNRNPC/VBP1/SRSF7/MCM6/ORC2/MCM4/XPO1/PRPS2/CDK2
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,178,-0.45713468868037627,-1.7986784886986995,1.3138453724316828e-6,8.211533577698018e-6,4.840482951064095e-6,3049,"tags=34%, list=19%, signal=28%",FLNA/FGR/ACHE/CD8A/F2R/ST8SIA4/CCR2/ITK/CD28/GZMA/CD40LG/IL4R/TRAF2/HLA-DMB/C2/CD3E/CD3G/HLA-DQA1/AKT1/CSK/CCND3/PSMB10/HCLS1/HLA-E/THY1/CD8B/LY75/NPM1/SIT1/GBP2/CD74/HLA-DMA/TAP1/CD3D/IL27RA/HLA-A/RIPK2/LCP2/BRCA1/JAK2/SOCS1/IL1B/CD47/TAP2/IL16/TGFB1/ETS1/IFNGR1/LCK/MAP4K1/ITGB2/GALNT1/WAS/PTPRC/IFNAR2/ELF4/ITGAL/IL2RG/CD4/PRKCB
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,192,-0.4297572669828336,-1.701395437299968,6.662076060482104e-6,3.7011533669345025e-5,2.1817325110350755e-5,1962,"tags=33%, list=12%, signal=30%",TUBGCP6/CDC27/PPP4R2/EPB41L2/CLASP1/CCDC88A/NUSAP1/TUBD1/CDC42EP4/CENPF/CEP192/CDK5RAP2/KIF2C/CENPE/ANLN/ARHGDIA/CNTROB/SAC3D1/SUN2/KIF3C/RICTOR/STAU1/ARHGAP10/FBXO5/TUBGCP3/LRPPRC/ALMS1/ECT2/PRC1/RFC1/SASS6/TTK/KIF20B/PIF1/ESPL1/KIF22/SMC3/KNTC1/KIF15/TPX2/PCGF5/ATG4B/NDC80/BCL2L11/INCENP/RACGAP1/DOCK2/CEP72/CDK1/TOP2A/BIRC5/ALS2/BUB1/CEP57/CKAP5/ARHGAP4/KIF11/KIF4A/SMC4/KIF23/NCK2/EZR/RAB3GAP1/SMC1A
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,142,-0.4698818381288526,-1.8065465097704922,1.006004750312641e-5,5.0300237515632057e-05,2.9650666325004158e-5,3528,"tags=49%, list=21%, signal=38%",ZNF707/AAAS/GMPR2/NME1/AK3/RFC3/NELFCD/POLR1C/RAD52/POLR2D/POLR1D/CSTF3/ADCY6/PNP/TAF12/POLR2K/MPG/POLR2A/GTF2H3/TSG101/NELFB/POLA2/SRSF6/POLR2H/GTF2B/TAF6/DGCR8/SSRP1/RAE1/NCBP2/CANT1/SF3A3/ITPA/GTF2H1/ERCC5/POLD1/HCLS1/SDCBP/ERCC8/ELL/RFC2/POLD3/SAC3D1/DDB1/TAF9/SUPT4H1/RPA3/DUT/RFC5/NFX1/RFC4/RAD51/RPA2/UMPS/PRIM1/TYMS/IMPDH2/GTF2A2/DCTN4/FEN1/PCNA/POLH/POLA1/ARL6IP1/LIG1/NUDT21/USP11/SMAD5/CLP1
