ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0006260,DNA replication,16/185,283/18986,0.05653710247349823,5.8022347435774995,8.073868217834947,1.880701534150441e-8,5.320504640111598e-5,4.8086568699488645e-5,RNASEH2A/DONSON/SDE2/RMI1/CDK2/CCNE1/WEE1/TK1/MCM10/RPA1/RFWD3/RBBP4/MCM4/WRN/DTL/DBF4,16
GO:0090307,mitotic spindle assembly,8/185,76/18986,0.10526315789473684,10.80284495021337,8.494031270217993,7.481841630748986e-7,0.001058306498669444,9.564943853204887e-4,SMC1A/CLASP2/KIF23/PRICKLE1/SPICE1/CCSAP/KIF4A/KIF11,8
GO:0000070,mitotic sister chromatid segregation,11/185,194/18986,0.05670103092783505,5.819058233491224,6.692328146202335,3.27403352841767e-6,0.002299346978036892,0.0020781432195313993,SMC1A/SIRT1/CLASP2/KIF23/SMC4/PRICKLE1/SPICE1/CCSAP/KIF4A/KIF11/MAD2L1BP,11
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,17/185,467/18986,0.03640256959314775,3.735887493489206,5.938114928143228,3.411347686670598e-6,0.002299346978036892,0.0020781432195313993,KLHL42/SIRT1/AKIRIN2/TRAF4/UBE2H/FBXO45/FEM1B/CDK2/XPO1/CSNK2A2/RMND5A/RNF145/PRICKLE1/KBTBD2/SOCS7/FBXL12/DTL,17
GO:0140718,facultative heterochromatin formation,4/185,12/18986,0.3333333333333333,34.20900900900901,11.414786189540763,4.063886493525791e-6,0.002299346978036892,0.0020781432195313993,KDM5A/RRP8/SIRT1/SUV39H1,4
GO:0006261,DNA-templated DNA replication,10/185,169/18986,0.05917159763313609,6.0726051495282265,6.570522522705464,6.3395433088324394e-6,0.002362131693569768,0.0021348878657814615,DONSON/CDK2/CCNE1/TK1/MCM10/RPA1/RFWD3/MCM4/WRN/DBF4,10
GO:0007052,mitotic spindle organization,9/185,134/18986,0.06716417910447761,6.892860024203308,6.790480385657874,6.6797644215475945e-6,0.002362131693569768,0.0021348878657814615,SMC1A/CLASP2/KIF23/PRICKLE1/SPICE1/CCSAP/KIF4A/KIF11/TNKS,9
GO:0051225,spindle assembly,9/185,134/18986,0.06716417910447761,6.892860024203308,6.790480385657874,6.6797644215475945e-6,0.002362131693569768,0.0021348878657814615,SMC1A/CLASP2/KIF23/PRICKLE1/SPICE1/CCSAP/KIF4A/KIF11/TNKS,9
GO:0000819,sister chromatid segregation,11/185,235/18986,0.04680851063829787,4.803818286371477,5.820257060812523,2.011467743013081e-5,0.005556681666559915,0.0050221129906695815,SMC1A/SIRT1/CLASP2/KIF23/SMC4/PRICKLE1/SPICE1/CCSAP/KIF4A/KIF11/MAD2L1BP,11
GO:0042770,signal transduction in response to DNA damage,10/185,194/18986,0.05154639175257732,5.290052939537476,5.957687300069229,2.1170699524810343e-5,0.005556681666559915,0.0050221129906695815,SIRT1/SOX4/HINFP/DONSON/SDE2/FEM1B/CDK2/RFWD3/DTL/FOXO3,10
GO:0007159,leukocyte cell-cell adhesion,15/185,430/18986,0.03488372093023256,3.5800125707102453,5.368025350194517,2.1606043949154848e-5,0.005556681666559915,0.0050221129906695815,EZR/SOX4/RAC2/SELPLG/RHOH/FYN/NCK2/CD4/DUSP10/SASH3/ITPKB/NCKAP1L/IL2RG/ITGAL/FOXO3,15
GO:0045582,positive regulation of T cell differentiation,8/185,122/18986,0.06557377049180328,6.729641116526362,6.29783287925285,2.611012526467975e-5,0.006155462031148251,0.005563288970869045,SOX4/RHOH/DUSP10/SASH3/ITPKB/NCKAP1L/IL2RG/FOXO3,8
