ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,85,-0.7787438054491748,-2.6263363772759085,1e-10,1.68625e-8,1.2302631578947368e-8,2068,"tags=68%, list=13%, signal=59%",MRPL1/MRPL13/MRPL48/MRPS18A/MRPL12/MRPS31/MRPL51/MRPS26/MRPS9/MRPL42/MRPS17/MRPL21/MRPL22/MRPL3/MRPL15/MRPL33/MRPL19/MRPL40/MRPS33/TSFM/MRPS35/MRPL34/MRPL43/MRPS22/MRPS18B/MRPL2/MRPL32/MRPL27/MRPL28/MRPS34/MRPL44/MRPS7/GADD45GIP1/MRPL11/MRPL24/MRPL55/MRPL57/MRPL54/MRPS21/MRPL14/MRPS24/MRPL46/MRPS23/MRPL52/MRPS14/MRPS30/MRPL17/MRPL20/MRPS16/MRPS11/MRPL36/MRPL53/MRPS6/AURKAIP1/CHCHD1/MRPL18/MRPL47/MRPS28
REACTOME_MITOCHONDRIAL_TRANSLATION,REACTOME_MITOCHONDRIAL_TRANSLATION,95,-0.7612805472601799,-2.598030447409411,1e-10,1.68625e-8,1.2302631578947368e-8,2068,"tags=63%, list=13%, signal=55%",MRPL1/MRPL13/MRPL48/MRPS18A/MRPL12/MRPS31/MRPL51/MRPS26/MRPS9/MRPL42/MRPS17/MRPL21/MRPL22/MRPL3/MRPL15/MRPL33/MRPL19/MRPL40/MRPS33/TSFM/MTIF3/MRPS35/MRPL34/MRPL43/MRPS22/MRPS18B/MRPL2/MRPL32/MRPL27/MRPL28/MRPS34/MRPL44/MRPS7/GADD45GIP1/MRPL11/MRPL24/MRPL55/MRPL57/MRPL54/MRPS21/MRPL14/MRPS24/MRPL46/MRPS23/MRPL52/MRPS14/MRPS30/MRPL17/MRPL20/MRPS16/MRPS11/MRPL36/MRPL53/MRPS6/AURKAIP1/CHCHD1/MRPL18/MRPL47/MRPS28/NDUFAB1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,132,-0.712640550449726,-2.557171800339854,1e-10,1.68625e-8,1.2302631578947368e-8,1701,"tags=60%, list=11%, signal=54%",COX7A1/TTC19/ETFA/TACO1/NDUFV2/TMEM186/COX4I2/COX6A1/COX16/PYURF/NDUFS2/NDUFB4/COX20/NDUFV1/NDUFAF6/SMIM20/COX8A/NDUFA12/NDUFA3/UQCC2/HSCB/NDUFAF5/SURF1/NDUFAF1/TMEM126A/NDUFA2/NDUFS4/SDHC/SCO1/COX4I1/NDUFB8/UQCRB/UQCRFS1/NDUFA4/NDUFB6/COX19/FXN/NDUFC1/NDUFS3/HIGD1A/NDUFAF4/NDUFS8/NDUFB1/COX7A2/CYC1/NDUFA5/COX7B/NDUFA7/UQCR11/NDUFAF2/CYCS/COX17/NDUFB5/SCO2/NDUFA6/NDUFV3/UQCR10/COA3/UQCRHL/NDUFS6/COX5A/NDUFS7/COX6B1/NDUFA11/SDHD/COX14/NDUFB2/UQCRQ/NDUFA13/NDUFB11/NDUFB7/NDUFB3/NDUFAF3/NDUFC2/NDUFAB1/TIMM21/NDUFA1/COQ10B/NDUFB10
REACTOME_COMPLEX_I_BIOGENESIS,REACTOME_COMPLEX_I_BIOGENESIS,57,-0.8013622028403511,-2.5435811178347767,1e-10,1.68625e-8,1.2302631578947368e-8,1634,"tags=68%, list=11%, signal=61%",PYURF/NDUFS2/NDUFB4/NDUFV1/NDUFAF6/NDUFA12/NDUFA3/HSCB/NDUFAF5/NDUFAF1/TMEM126A/NDUFA2/NDUFS4/NDUFB8/NDUFB6/NDUFC1/NDUFS3/NDUFAF4/NDUFS8/NDUFB1/NDUFA5/NDUFA7/NDUFAF2/NDUFB5/NDUFA6/NDUFV3/NDUFS6/NDUFS7/NDUFA11/NDUFB2/NDUFA13/NDUFB11/NDUFB7/NDUFB3/NDUFAF3/NDUFC2/NDUFAB1/NDUFA1/NDUFB10
REACTOME_TRANSLATION,REACTOME_TRANSLATION,203,-0.6593232079652959,-2.491330322511949,1e-10,1.68625e-8,1.2302631578947368e-8,3000,"tags=58%, list=19%, signal=47%",EARS2/SEC61A1/RCHY1/MTRF1L/UBC/AIMP1/CARS2/MRPS18C/MRPL30/WARS2/SSR2/NARS2/PSMC6/SPCS3/YARS2/MRPL4/ERAL1/UBE2D2/SSR3/ZNF598/LARS2/MRPS10/SRPRB/MRPL1/MRPL13/MRPL48/MRPS18A/MRPL12/MRPS31/PPA2/MRPL51/MRPS26/MRPS9/MRPL42/MRPS17/MRPL21/MRPL22/MRPL3/FARS2/MRPL15/MRPL33/MRPL19/PSMD6/MRPL40/MRPS33/TSFM/MTIF3/FAU/PSMA6/PSMB5/MRPS35/MRPL34/MRPL43/PSMA3/SRP14/MRPS22/MRPS18B/SEC61G/SEC11A/MRPL2/MRPL32/MRPL27/PSMA1/MRPL28/MRPS34/MRPL44/MRPS7/PSMA5/GADD45GIP1/MRPL11/PSMB1/MRPL24/MRPL55/RPLP0/PSMA2/MRPL57/MRPL54/MRPS21/SSR4/MRPL14/MRPS24/RPSA/FARSA/MRPL46/MRPS23/MRPL52/MRPS14/MRPS30/SPCS2/PSMB4/PSMD14/ADRM1/MRPL17/SRP19/MRPL20/PSMD13/MRPS16/RPLP2/MRPS11/MRPL36/MRPL53/PSMB6/MRPS6/PSMA7/AIMP2/TRMT112/HARS2/AURKAIP1/CHCHD1/MRPL18/SPCS1/SEC61B/MRPL47/PSMB3/SEC11C/MRPS28/NDUFAB1/ANKZF1
REACTOME_MRNA_SPLICING,REACTOME_MRNA_SPLICING,186,-0.5666095666388792,-2.112757807490166,1e-10,1.68625e-8,1.2302631578947368e-8,2596,"tags=42%, list=17%, signal=35%",SF3A1/RBM10/PRPF4/PRKRIP1/SF3B4/PRPF3/GTF2F1/SRSF1/SNW1/SNRNP70/HNRNPM/LUC7L3/SMNDC1/HNRNPH1/PPIG/SAP18/PPIL4/HNRNPF/SRSF10/WDR70/PCBP1/UBL5/LENG1/BCAS2/HNRNPC/MAGOHB/PPP1R8/POLR2G/PHF5A/NCBP2/PPIE/SNRPA1/YBX1/PRPF38A/SNRNP25/CCAR1/SNRNP48/RBM7/POLR2H/POLR2C/PPIL1/SMU1/PNN/POLR2E/SNIP1/PTBP1/SF3B5/POLR2F/SNRPB/SNRPD1/LSM8/PPIH/POLR2D/SF3B6/SNRPF/HNRNPL/MFAP1/SRSF9/SNRNP27/TRA2B/SRSF3/LSM6/LSM2/ZMAT5/POLR2L/LSM5/POLR2K/SNRNP35/SNRPD2/POLR2J/LSM4/SRSF7/POLR2I/CCDC12/MAGOH/HNRNPA2B1/LSM7/SYF2
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,203,-0.5577181242536261,-2.1074035580447537,1e-10,1.68625e-8,1.2302631578947368e-8,2256,"tags=45%, list=15%, signal=39%",SIRT4/COX7A1/SDHAF1/TTC19/ETFA/TACO1/NDUFV2/TMEM186/COX4I2/D2HGDH/FH/ISCA2/COX6A1/COX16/GID4/PYURF/SUCLG1/NDUFS2/GLO1/NDUFB4/COX20/NDUFV1/NDUFAF6/SMIM20/COX8A/NDUFA12/NDUFA3/UQCC2/HSCB/NDUFAF5/SURF1/SLC25A14/NDUFAF1/TMEM126A/NDUFA2/NDUFS4/SDHC/SCO1/COX4I1/NDUFB8/UQCRB/UQCRFS1/NDUFA4/NDUFB6/COX19/FXN/NDUFC1/NDUFS3/HIGD1A/HAGH/NDUFAF4/NDUFS8/MPC1/NDUFB1/COX7A2/CYC1/NDUFA5/MPC2/COX7B/NDUFA7/UQCR11/NDUFAF2/CYCS/COX17/NDUFB5/SCO2/NDUFA6/NDUFV3/UQCR10/COA3/UQCRHL/NDUFS6/COX5A/NDUFS7/COX6B1/NDUFA11/SDHD/COX14/NDUFB2/UQCRQ/NDUFA13/NDUFB11/NDUFB7/NDUFB3/NDUFAF3/NDUFC2/NDUFAB1/TIMM21/NDUFA1/COQ10B/NDUFB10
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,256,-0.5298993234619523,-2.061450293756368,1e-10,1.68625e-8,1.2302631578947368e-8,2596,"tags=38%, list=17%, signal=32%",SF3A1/RBM10/NXF1/PRPF4/PRKRIP1/SF3B4/PRPF3/GTF2F1/PABPN1/CPSF6/SRSF1/SNW1/NUP43/SNRNP70/HNRNPM/LUC7L3/SMNDC1/HNRNPH1/PPIG/SAP18/PPIL4/HNRNPF/WTAP/SRSF10/WDR70/PCBP1/UBL5/LENG1/CSTF3/BCAS2/HNRNPC/PAPOLA/MAGOHB/PPP1R8/THOC1/POLR2G/PHF5A/NCBP2/PPIE/SNRPA1/YBX1/PRPF38A/SNRNP25/CCAR1/SNRNP48/SARNP/RBM7/POLR2H/POLR2C/PPIL1/SMU1/PNN/POLR2E/SNIP1/PTBP1/SF3B5/PPP1CA/THOC6/POLR2F/NUP85/CLP1/DDX39A/SNRPB/SNRPD1/LSM8/PPIH/POLR2D/SF3B6/NUP35/SNRPF/HNRNPL/MFAP1/SRSF9/SNRNP27/THOC7/TRA2B/SRSF3/LSM6/LSM2/ZMAT5/POLR2L/LSM5/SEC13/NXT1/POLR2K/SNRNP35/SNRPD2/POLR2J/LSM4/SRSF7/POLR2I/CCDC12/MAGOH/HNRNPA2B1/LSM7/SYF2
REACTOME_NEURONAL_SYSTEM,REACTOME_NEURONAL_SYSTEM,373,0.4496990770915246,1.8547110621040332,3.402309379331624e-10,5.099683725242623e-8,3.7206541165790274e-8,3731,"tags=37%, list=24%, signal=29%",GNG2/KCND3/FLOT2/PRKACB/GABRB1/GABBR1/GNG3/GABRB3/DLG3/KCNC4/PRKAB2/ADCY7/CACNB2/MAPK1/MAPK3/CAMK2G/SLITRK3/GJC1/GRIA3/DNAJC5/ERBB4/NAAA/NLGN3/CASK/KCNJ16/KCNA3/HOMER2/SYT10/CACNA1B/NSF/PPFIA2/GRIK4/CPLX1/KCNN3/TUBA1C/RASGRF2/PRKAA2/KCNMA1/ABAT/LRFN2/GABBR2/KCNK9/PRKAR2A/LRRTM1/SLC6A1/SLC17A7/CHRNA4/KCNF1/RTN3/KCNJ10/PDLIM5/SYN2/NRXN1/SRC/ADCY6/ALDH5A1/SLC1A1/CAMK2D/PTPRF/FLOT1/GABRB2/NEFL/SYT1/GRM1/CAMKK1/KCNA2/PPM1E/SLITRK2/PRKAR1B/KCNN1/LRRTM2/PTPRS/SLITRK5/RAC1/SHANK2/SYT7/CACNG3/KCNQ3/PRKCG/MYO6/APBA1/KCNH2/GAD2/AP2A1/PRKCA/GRIN1/KCNA4/PRKACA/LRFN3/CACNB1/SYN3/KCNC2/RASGRF1/DLGAP4/EPB41L3/GLS/NLGN2/SLC6A11/AKAP5/SLC22A2/TUBB3/GRIN2D/HCN4/NBEA/KCNG1/DLGAP1/GNB1/IL1RAPL1/PPFIA3/GNAL/GRIN2A/GABRA5/PPFIBP2/GABRR2/GABRA3/GLUL/PRKAR1A/GNAI2/CHRNB2/KCNJ3/GRIP1/PLCB1/LRRTM4/HTR3A/STX1A/GLRA3/ACHE/CACNB3/ADCY4/KRAS/PDPK1/CHRNA6/PPM1F/SLITRK1/KCNC3/DBNL/IL1RAP
REACTOME_MRNA_3_END_PROCESSING,REACTOME_MRNA_3_END_PROCESSING,128,-0.5797641522951689,-2.0694650207287464,4.214391896748407e-9,5.685214668713601e-7,4.147848866799748e-7,2702,"tags=45%, list=17%, signal=37%",TUT1/U2AF2/SF3A1/RBM10/SF3B4/GTF2F1/PABPN1/CPSF6/SRSF1/SNRNP70/HNRNPM/SMNDC1/HNRNPH1/HNRNPF/SRSF10/PCBP1/CSTF3/HNRNPC/PAPOLA/MAGOHB/PPP1R8/THOC1/POLR2G/PHF5A/NCBP2/SNRPA1/YBX1/CCAR1/SARNP/POLR2H/POLR2C/POLR2E/PTBP1/SF3B5/PPP1CA/THOC6/POLR2F/CLP1/DDX39A/SNRPB/SNRPD1/POLR2D/SF3B6/SNRPF/HNRNPL/SRSF9/THOC7/TRA2B/SRSF3/POLR2L/POLR2K/SNRPD2/POLR2J/SRSF7/POLR2I/MAGOH/HNRNPA2B1
REACTOME_COMPLEX_IV_ASSEMBLY,REACTOME_COMPLEX_IV_ASSEMBLY,37,-0.7783434537747866,-2.2765536234148622,8.9687640227262e-9,1.099896606059786e-6,8.024683599281336e-7,2609,"tags=73%, list=17%, signal=61%",COX11/COX18/PET100/COX7A1/TACO1/COX4I2/COX6A1/COX16/COX20/SMIM20/COX8A/SURF1/SCO1/COX4I1/NDUFA4/COX19/HIGD1A/COX7A2/COX7B/COX17/SCO2/COA3/COX5A/COX6B1/COX14/TIMM21/COQ10B
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,57,-0.6941196478624166,-2.203185555249732,2.6582238958755345e-8,2.98828669628008e-6,2.18020994968739e-6,2230,"tags=54%, list=14%, signal=47%",COQ2/GRPEL2/DNAJC19/CHCHD7/TIMM8B/CHCHD10/TIMM23/CHCHD3/HSCB/CHCHD5/TIMM10/NDUFB8/COX19/MTX1/FXN/TIMM50/CYC1/TIMM10B/TOMM22/COX17/COA4/TIMM22/CHCHD4/TIMM13/TOMM7/TIMM44/PAM16/TIMM17B/GRPEL1/TIMM21/CHCHD2
REACTOME_RHO_GTPASE_CYCLE,REACTOME_RHO_GTPASE_CYCLE,418,0.4088336883698733,1.7012807810242405,3.5832588650871117e-8,3.7183201607711645e-6,2.71283161041008e-6,2385,"tags=27%, list=15%, signal=23%",OCRL/ARHGEF11/ANKFY1/STAM2/FLOT2/ABCD3/DOCK9/ARMCX3/RHOU/RHOQ/CYFIP2/DAAM1/RHOF/PIK3R1/LETM1/SOWAHC/DOCK7/CYFIP1/AMIGO2/WDR11/CDC42BPA/ABI2/DOCK3/ARHGEF26/SLITRK3/NET1/ABI1/FAM169A/SPTBN1/ARHGAP35/RHOJ/PTK2B/CAPZB/PEAK1/WDR6/ARHGEF25/ARHGAP1/ARHGAP20/GNA13/PAK3/FERMT2/TNFAIP1/AKAP12/TIAM1/PIK3CA/RND1/RASGRF2/PLEKHG1/ABR/IQGAP2/AKAP13/WDR91/SH3RF1/ARHGAP31/ARHGAP23/TOR1AIP1/FAM91A1/ARHGEF12/WIPF2/ARHGAP24/CUL3/DIAPH1/SPATA13/MSI2/USP9X/SLC4A7/PLD1/FGD1/OSBPL11/SRC/RALGAPA1/NCKAP1/RAB7A/NHS/ARHGDIA/FLOT1/ITSN1/MTMR1/SLK/SRGAP1/ARHGAP15/ARHGAP44/ABL2/SLITRK5/ARHGEF17/RASAL2/MYO9A/CLTC/RAC1/ALS2/PIK3R2/CDC42SE2/DOCK2/ITSN2/ARHGAP17/ALDH3A2/KCTD13/MYO6/RALBP1/ARHGAP19/ARHGEF2/ARHGEF28/ARHGAP25/FMNL2/CEP97/ARHGAP28/SENP1/TPM3/RHOA/CDC42BPB/VANGL2
REACTOME_PHOSPHOLIPID_METABOLISM,REACTOME_PHOSPHOLIPID_METABOLISM,190,0.4995296772406847,1.9242192409156658,3.987097054546545e-8,3.8418528047023495e-6,2.8029592075195637e-6,2188,"tags=27%, list=14%, signal=24%",OCRL/SLC44A5/PCYT1B/PLA2G5/CSNK2A2/RAB4A/PIK3R1/LPCAT3/MBOAT7/RAB5A/LPGAT1/AGPAT3/LPIN2/TNFAIP8L3/MTMR6/LCLAT1/OSBPL5/SYNJ1/PIK3C3/PITPNM3/PLEKHA2/SYNJ2/CDS2/PIP5K1A/PIK3CD/PIK3CA/PNPLA2/PITPNM1/PTEN/CPNE6/ETNPPL/PLD1/STARD7/SBF1/LPIN1/PIKFYVE/PI4KA/MTMR1/PIP4K2B/PLA2G6/GPAM/OSBPL10/GPD1L/GPD2/INPP5E/PIP4K2A/PIK3R2/PLA2G4E/PTDSS2/ABHD4/CPNE7/ENPP6
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,71,-0.6496546010019043,-2.1448734116350456,1.0029911011236638e-7,9.02023330277215e-6,6.581029330179829e-6,1521,"tags=35%, list=10%, signal=32%",CCNE2/MNAT1/LIN52/PSMD6/PSMA6/PSMB5/RBBP4/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/CDKN1B/PSMA2/CCNH/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/CDK4/E2F5/PSMB3/CABLES1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,REACTOME_MRNA_SPLICING_MINOR_PATHWAY,48,-0.7145439509900166,-2.2216773916301435,1.2814052008206104e-7,1.0168327152394139e-5,7.4186616889614296e-6,1202,"tags=48%, list=8%, signal=44%",POLR2G/NCBP2/YBX1/SNRNP25/SNRNP48/POLR2H/POLR2C/POLR2E/SF3B5/POLR2F/SNRPB/SNRPD1/POLR2D/SF3B6/SNRPF/ZMAT5/POLR2L/POLR2K/SNRNP35/SNRPD2/POLR2J/SRSF7/POLR2I
REACTOME_PROTEASOME_ASSEMBLY,REACTOME_PROTEASOME_ASSEMBLY,50,-0.7058035694643614,-2.2092386642649275,1.2260335429624108e-7,1.0168327152394139e-5,7.4186616889614296e-6,1898,"tags=50%, list=12%, signal=44%",PSMB9/PSMB10/POMP/PSMG2/PSMD6/PSMG4/PSMA6/PSMB5/PSMD4/PSMA3/PSMD9/PSMA1/PSMA5/PSMB1/PSMA2/PSME2/PSMB4/PSMD14/ADRM1/PSMG1/PSMD13/PSMB6/PSMA7/PSMG3/PSMB3
REACTOME_MRNA_POLYADENYLATION,REACTOME_MRNA_POLYADENYLATION,108,-0.5758636514247638,-2.0033514311438574,1.4703920791941028e-7,1.1019771749071359e-5,8.039863123078866e-6,2702,"tags=46%, list=17%, signal=38%",TUT1/U2AF2/SF3A1/RBM10/SF3B4/GTF2F1/PABPN1/CPSF6/SRSF1/SNRNP70/HNRNPM/SMNDC1/HNRNPH1/HNRNPF/SRSF10/PCBP1/CSTF3/HNRNPC/PAPOLA/PPP1R8/POLR2G/PHF5A/NCBP2/SNRPA1/YBX1/CCAR1/POLR2H/POLR2C/POLR2E/PTBP1/SF3B5/PPP1CA/POLR2F/CLP1/SNRPB/SNRPD1/POLR2D/SF3B6/SNRPF/HNRNPL/SRSF9/TRA2B/SRSF3/POLR2L/POLR2K/SNRPD2/POLR2J/SRSF7/POLR2I/HNRNPA2B1
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,37,-0.7451853696250107,-2.1795705290616216,1.665424913966185e-7,1.1824516889159915e-5,8.626993321653092e-6,1225,"tags=43%, list=8%, signal=40%",PSMD6/PSMA6/PSMB5/PSMA3/OAZ1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES,242,0.4559016823195544,1.8001225100185674,1.9893009689380076e-7,1.3417835035486862e-5,9.789454768194933e-6,3644,"tags=37%, list=24%, signal=29%",GNG2/PRKACB/GABRB1/GABBR1/GNG3/GABRB3/DLG3/PRKAB2/ADCY7/CACNB2/MAPK1/MAPK3/CAMK2G/GRIA3/DNAJC5/ERBB4/NAAA/CASK/KCNJ16/CACNA1B/NSF/PPFIA2/GRIK4/CPLX1/TUBA1C/RASGRF2/PRKAA2/ABAT/GABBR2/PRKAR2A/SLC6A1/SLC17A7/CHRNA4/KCNJ10/SYN2/SRC/ADCY6/ALDH5A1/SLC1A1/CAMK2D/GABRB2/NEFL/SYT1/CAMKK1/PPM1E/PRKAR1B/RAC1/CACNG3/PRKCG/MYO6/APBA1/GAD2/AP2A1/PRKCA/GRIN1/PRKACA/CACNB1/SYN3/RASGRF1/GLS/SLC6A11/AKAP5/SLC22A2/TUBB3/GRIN2D/NBEA/GNB1/PPFIA3/GNAL/GRIN2A/GABRA5/GABRR2/GABRA3/GLUL/PRKAR1A/GNAI2/CHRNB2/KCNJ3/GRIP1/PLCB1/HTR3A/STX1A/GLRA3/ACHE/CACNB3/ADCY4/KRAS/PDPK1/CHRNA6/PPM1F
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,42,-0.7350543374360929,-2.2211449933880822,2.2692914404060043e-7,1.4577495967179524e-5,1.0635526299647188e-5,1225,"tags=38%, list=8%, signal=35%",PSMD6/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/PSMA2/DERL2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,84,-0.6125025992210948,-2.0632951827812605,2.8401361850155606e-7,1.741519869811814e-5,1.270587240664856e-5,1898,"tags=36%, list=12%, signal=32%",PSMB9/HLA-A/PSMB10/NCF2/CTSS/VAMP8/FCGR1A/S100A1/PSMD6/CD14/PSMA6/PSMB5/PSMA3/SEC61G/MRC1/PSMA1/PSMA5/PSMB1/PSMA2/PSME2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/SEC61B/PSMB3/CYBA/VAMP3
REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G,33,-0.7705124199844258,-2.182917535176245,3.1794611253663443e-7,1.777472499201705e-5,1.2968177494078219e-5,1225,"tags=45%, list=8%, signal=42%",PSMD6/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,46,-0.7060533012068513,-2.16560437417445,3.202396554394622e-7,1.777472499201705e-5,1.2968177494078219e-5,1521,"tags=41%, list=10%, signal=37%",CCNE2/PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/CDKN1B/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/CDK4/PSMB3
REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL,55,-0.6647786673492636,-2.1043716406223565,3.2940557805813657e-7,1.777472499201705e-5,1.2968177494078219e-5,1225,"tags=36%, list=8%, signal=34%",PSMD6/FAU/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/RPLP0/PSMA2/RPSA/PSMB4/PSMD14/ADRM1/PSMD13/RPLP2/PSMB6/PSMA7/PSMB3/ANKZF1
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,37,-0.736872850569024,-2.1552574892527363,3.9153179190101727e-7,2.031447643363355e-5,1.482114272985632e-5,1225,"tags=43%, list=8%, signal=40%",PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,39,-0.7337169093230878,-2.164303043739491,4.525910467919616e-7,2.2612789708235416e-5,1.649795823588632e-5,1898,"tags=51%, list=12%, signal=45%",PSMB9/PSMB10/FCGR1A/PSMD6/PSMA6/PSMB5/PSMA3/MRC1/PSMA1/PSMA5/PSMB1/PSMA2/PSME2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1,38,-0.7319448461827801,-2.1378974869240843,5.958023228727293e-7,2.8704904769832567e-5,2.0942675634812102e-5,1225,"tags=42%, list=8%, signal=39%",PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_S_PHASE,REACTOME_S_PHASE,143,-0.5228882267476318,-1.9012575852828428,7.699362980508233e-7,3.581531262312278e-5,2.613032445290453e-5,2014,"tags=35%, list=13%, signal=31%",CDK2/MCM7/POLD1/GINS2/MCM3/MCM2/ESCO1/UBE2E1/CCNE2/MNAT1/RFC3/CDT1/RFC4/PRIM1/ANAPC16/LIN52/PSMD6/GMNN/POLD4/RFC2/PSMA6/PSMB5/RBBP4/POLE4/PSMA3/SKP1/CDC45/ORC4/STAG1/PSMA1/PSMA5/PRIM2/CDC26/PSMB1/CDKN1B/PSMA2/CCNH/POLA1/PSMB4/PSMD14/ANAPC11/ADRM1/RPA3/PSMD13/PSMB6/PSMA7/CDK4/E2F5/PSMB3/CABLES1
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,43,-0.7103696108217665,-2.1574083190693525,8.389979084010739e-7,3.7726939281101625e-5,2.7525019100175585e-5,1488,"tags=47%, list=10%, signal=42%",FBXL3/PSMD6/PER3/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/PER2/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3/CRY1
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,48,-0.6865838924611296,-2.134743299169886,9.738026733704765e-7,4.237612278634751e-5,3.091699489308644e-5,1571,"tags=38%, list=10%, signal=34%",P4HB/ADAM17/PSMD6/PSMA6/PSMB5/PSMA3/PSMA1/PSMA5/PSMB1/PSMA2/DERL2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,49,-0.6841602651948718,-2.1396546830135144,1.3296236799902166e-6,5.605194825958757e-5,4.089467568390962e-5,1225,"tags=37%, list=8%, signal=34%",PSMD6/PSMA6/PSMB5/PSMA3/SKP1/PSMA1/PSMA5/PSMB1/PSMA2/PSMB4/PSMD14/ADRM1/PSMD13/PSMB6/PSMA7/PSMB3/NFKB1/BCL10
